A128,A129,A130,A154,A347,A360,A361,A362,PMI,EVI_t0,EVI_5yr_diff,EVI.D.yr1,EVI.D.yr2,EVI.D.yr3,EVI.D.yr4,EVI.D.yr5,EVI.D.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,wave,rain_5yr_diff,rain_yr1_diff,rain_yr2_diff,rain_yr3_diff,rain_yr4_diff,rain_yr5_diff,distance,weights
5604,2650,5705,1,1,12,844.710205,1.31334,0,5198.979004,-418.436524,-105.299805,-37.3994140000004,368.98584,-424.75,-219.973145,97.4506839999995,851618,0.170499,10202,three,-0.119128999999999,5.732244,-8.968998,-0.250244,0.247997,3.119872,0.0637814923641465,0.567264573991031
8841,917,8762,1,1,12,1108.092285,24.459383,0,5044.126953,92.0458989999997,178.71582,319.716308999999,-282.274902,179.9458,-304.057128,501.620118,817209,0.371998,9683,three,-0.100474,5.579428,-8.812536,-0.220048,0.236789,3.115893,0.0180705146648723,1.13452914798206
13702,2142,4658,1,0,6,807.355103,18.622141,0,5452.072754,-73.7456059999995,-35.5683589999999,-202.041504,726.265625,-1075.146973,512.745605,50.5913090000004,860220,0.356498,13116,three,-0.083863,4.935734,-8.117726,-0.232476,0.220141,3.110464,0.0298305842446446,0.567264573991031
12389,3373,5370,1,1,6,981.403503,10.652276,0,5214.396973,-795.329102,-746.923828,187.45166,317.875488000001,-55.2866210000002,-498.445801,342.34375,817209,0.356498,12374,three,-0.0834799999999998,4.993471,-8.194154,-0.218308,0.224884,3.110627,0.292029030999886,0.567264573991031
11709,3588,5352,1,1,6,997.186646,11.068724,0,5004.751465,-475.698242,-412.768555000001,749.022949,-347.827148,-452.072754,-12.0527339999999,315.473633000001,825811,0.356498,11472,three,-0.078462,4.970953,-8.184104,-0.203375,0.226509,3.111555,0.328253485870514,0.567264573991031
13082,2731,3498,1,1,6,752.281494,5.651402,0,5020.808594,312.339844,398.284179,313.562989,240.520995999999,-474.833008,-165.195312,20.9501950000003,860220,0.371998,11168,three,-0.0715370000000002,4.808219,-8.012053,-0.201706,0.220716,3.113287,0.375773046893607,1.13452914798206
13812,2202,2575,1,0,6,722.53656,3.610909,0,4776.33252,229.691894000001,418.401367,359.412597,-38.0571289999998,-601.663085,91.5981440000005,85.1166990000002,851618,0.356498,11129,three,-0.0680750000000003,4.726852,-7.926028,-0.200872,0.217821,3.114152,0.073252064637261,0.567264573991031
5356,5967,5055,1,1,12,1115.359253,21.766695,0,4684.928711,-153.747069999999,129.110351,645.729981,-544.526855,227.384765,-611.445312,498.473633000001,816235,0.154999,6752,three,-0.0664530000000001,5.652867,-8.92963,-0.163139,0.244098,3.129351,0.115632423031288,0.567264573991031
12510,3494,3711,1,1,6,674.757996,8.670975,0,5030.111328,377.743164,234.314453,639.00293,-512.649414,8.36035100000026,8.71484400000008,18.7441410000001,860220,0.371998,10244,three,-0.0676920000000001,4.78459,-8.002458,-0.186703,0.222564,3.114315,0.426720408969662,0.567264573991031
13271,2970,2857,1,1,6,640,0,0,5099.106934,-6.84961000000021,386.814941,202.82959,-88.0576170000004,-262.612305,-245.824219,101.722168,843015,0.371998,10202,three,-0.0648149999999994,4.702668,-7.91666,-0.185835,0.21978,3.115232,0.439742274518074,0.567264573991031
11212,3179,4937,1,1,6,872.563171,8.853505,0,5025.845703,369.827149,802.112793,-246.713867,-355.761719,-143.349120999999,313.539062999999,-144.959473,834413,0.371998,9458,three,-0.0661379999999996,4.843436,-8.07843,-0.172606,0.227085,3.114377,0.28637110393979,1.13452914798206
11983,3501,4127,1,1,6,692.927246,13.196348,0,4949.887207,772.336914,538.707031,271.789063,-514.137696,-125.969726,601.948242,-63.2514650000003,851618,0.371998,9321,three,-0.063847,4.76096,-7.992861,-0.171701,0.224411,3.115344,0.404495403280103,0.567264573991031
12775,3736,3380,1,1,6,619.998474,0.251723,0,4714.710938,868.411621,438.474121,-52.6762699999999,-139.785644000001,496.864257,125.535157,50.6787110000005,860220,0.371998,9274,three,-0.0615550000000002,4.678484,-7.907291,-0.170798,0.221739,3.116311,0.527506325254975,3.40358744394619
9186,1859,6853,1,1,6,1084.107788,27.966539,0,4622.838379,-213.132324,-469.777832,919.902344,-310.199707,-196.890137,-156.166992,404.311035,851618,0.371998,9134,three,-0.0651159999999997,4.986426,-8.239293,-0.159513,0.233943,3.113321,0.283621452607178,0.567264573991031
11506,2686,4693,1,1,6,701.738525,11.809143,0,4839.649902,566.036621,593.94043,368.990234,-221.336914,-536.688964,361.131835,-180.558105,849670,0.371998,8398,three,-0.0600009999999997,4.73733,-7.983264,-0.156699,0.226259,3.116373,0.353641608648441,0.567264573991031
24633,1499,1412,1,0,6,562.711853,4.961684,0,5155.401855,492.999512,225.112793,101.487792999999,98.2270510000008,-158.375,226.546875,-9.32324200000039,856324,1.069495,15436,three,0.0265639999999996,3.821713,-7.017173,-0.117809,0.178386,3.161447,0.0168065940551505,1.70179372197309
26448,417,1647,1,0,6,520.049011,0.619846,0,4459.480957,-37.4731449999999,-136.899902,43.1098630000006,202.731933999999,-62.5791019999997,-83.8359380000002,-172.572266,825811,1.534493,17026,three,0.0571229999999998,3.80248,-6.986281,-0.104882,0.169053,3.176753,0.0128672231025398,0.567264573991031
14552,1768,1939,1,1,6,640.949829,0.596911,0,5040.283691,205.631348000001,298.42627,15.5043940000005,256.164551,-593.591797,229.127930000001,237.41748,860220,0.371998,7924,three,-0.0516810000000003,4.379353,-7.633206,-0.137809,0.218308,3.121673,0.407738612717293,0.567264573991031
12497,2079,3007,1,1,6,635.308289,12.401663,0,5070.79541,-224.271484,88.4536130000006,587.684082,-514.80957,-171.530761999999,-214.068847,161.550293,860220,0.371998,6558,three,-0.0512449999999998,4.521787,-7.794296,-0.124682,0.225278,3.120668,0.386346050782498,0.567264573991031
13388,1315,2221,1,1,6,604.362244,6.972643,0,5151.76709,98.841308,100.385254,546.690918,-51.8427740000006,-718.810058,222.417968000001,203.59668,843015,0.371998,6752,three,-0.0507119999999999,4.437644,-7.709407,-0.123676,0.222941,3.121786,0.376292832041822,1.13452914798206
14284,873,1440,1,1,6,700.071716,17.426826,0,5223.413086,-55.8657229999999,-395.658691,1233.123535,-369.510254,-965.153321,441.333008,238.756836,855350,0.371998,7063,three,-0.050179,4.353503,-7.624519,-0.12267,0.220603,3.122904,0.322358086304093,0.567264573991031
29809,308,270,1,0,6,540,-0.003922,0,3244.525879,396.484619,139.334228,263.728028,547.010986,-671.591797,118.003174,-376.624023,851618,1.162494,19652,three,0.115095,3.711263,-6.914588,-0.0465399999999998,0.158791,3.206169,0.0448018624950288,0.567264573991031
9331,764,3787,1,1,6,691.765015,9.378501,0,5142.599121,-373.936035000001,134.430176,241.708984,-123.901366999999,256.046875,-882.220703000001,-279.582032,848696,0.371998,4994,three,-0.0439800000000004,4.728065,-8.029313,-0.097766,0.235763,3.119271,0.25757711524691,0.567264573991031
12079,1142,2550,1,1,6,637.666687,10.868222,0,5451.65625,-80.3676759999998,3.16943400000036,-205.965821000001,382.483887,-430.60791,170.552734,68.2485349999997,860220,0.371998,4729,three,-0.0458980000000002,4.472308,-7.776013,-0.0945399999999998,0.22942,3.122927,0.273398059287408,0.567264573991031
13920,150,690,1,1,6,620,0,0,5400.509766,156.370605,22.6630859999996,-145.759766,501.364258000001,-791.164551,569.267578,113.423828,851618,0.371998,5408,three,-0.0471759999999994,4.301802,-7.607145,-0.09239,0.225191,3.125366,0.29665468291309,0.567264573991031
7378,1800,2415,1,1,6,810.691345,26.980865,0,5241.151855,-753.594726,-197.055664,124.994629000001,-97.2753900000007,-718.694825,134.436524,141.807129,851618,0.309999,5246,three,-0.0370990000000004,4.876605,-8.187901,-0.0850169999999997,0.241505,3.117709,0.379513319571503,0.567264573991031
9197,1336,2925,1,1,6,663.945251,3.752767,0,4916.836426,395.092773,793.488281,-401.869629,236.032227,39.1547850000006,-271.712891,-179.432129000001,850644,0.371998,4147,three,-0.0395490000000001,4.70499,-8.019488,-0.0827979999999999,0.237499,3.120248,0.361596979469356,0.567264573991031
5460,513,1005,1,1,6,661.145203,16.833698,0,4888.742676,-408.949707,-169.31836,621.129395,-90.4628909999992,22.9614259999998,-793.259277,307.977539,851618,0.247999,6221,three,-0.0278729999999996,5.027367,-8.345581,-0.072406,0.246799,3.115948,0.615639102338781,3.40358744394619
7320,870,1520,1,1,6,731.494446,32.204369,0,5270.091797,-508.354981,-114.515137,-336.672850999999,365.909667999999,-635.676758,212.600097,-17.3925790000003,851618,0.309999,4637,three,-0.0314960000000006,4.85464,-8.177622,-0.0701180000000003,0.243017,3.118587,0.368809187018619,0.567264573991031
8220,960,1774,1,1,6,642.065552,9.221852,0,5150.662109,213.353028,249.026856,-42.1694340000004,120.144043,-568.029297,454.38086,-180.164551,834413,0.340998,3934,three,-0.0333069999999998,4.768278,-8.093644,-0.0689740000000003,0.241126,3.119907,0.372238638870892,1.70179372197309
9150,1050,2031,1,1,6,631.280273,4.031241,0,5090.559082,491.488281,633.073242,163.229004,51.7319340000004,-408.370117,51.8242179999997,-208.780762,833439,0.371998,3344,three,-0.0351179999999998,4.681915,-8.009665,-0.0678300000000003,0.239235,3.121227,0.347887662451255,0.567264573991031
9194,123,1138,1,1,6,655.967346,3.935282,0,4975.799316,-2.08300699999927,502.066407,-4.53173900000002,438.397461,-697.079101,-240.936035,-232.416504000001,834413,0.371998,2623,three,-0.0306860000000002,4.658841,-7.999841,-0.0528630000000003,0.240971,3.122206,0.34257271430433,1.13452914798206
4880,1517,1005,1,1,6,1001.334778,35.341473,0,4675.362305,-204.683594,-387.989258,340.036133,118.90332,-341.174805,65.5410159999992,-130.830078,817209,0.123999,6558,three,-0.0189810000000001,5.143141,-8.47791,-0.054433,0.258972,3.111249,0.515213246190144,1.13452914798206
5758,1272,750,1,1,6,686.721191,9.126229,0,5269.647461,-828.48291,-69.3164059999999,-365.358399,256.550293,-380.251953,-270.106445,-93.5874030000004,817209,0.154999,5641,three,-0.0324770000000001,5.028645,-8.373595,-0.054306,0.255917,3.110862,0.512810732221362,6.23991031390134
2554,3983,6346,1,0,12,1159.87793,18.864517,0,4675.209473,356.47998,402.146484,19.9633789999998,-253.869140999999,231.405274,-43.1660160000001,685.392578000001,849670,0.604497,7924,three,0.176492,5.501382,-8.74595,-0.03389,0.302888,3.152062,0.00650651123919055,0.567264573991031
5272,2390,1899,1,1,6,818.815186,23.027805,0,4642.074219,-143.279785,-370.583496,306.289062,650.496582000001,-749.07373,19.591797,-287.119141,825811,0.232499,6492,three,-0.0216069999999995,5.127951,-8.474169,-0.05084,0.268114,3.107337,0.542860341074251,1.70179372197309
8670,180,873,1,1,6,979.861328,30.979858,0,4940.132812,-337.858886,-363.081542,266.387207,-436.719239,55.9580080000005,139.59668,-260.737793,851618,0.294499,2782,three,-0.0724040000000006,4.774681,-8.164226,-0.050408,0.260649,3.1069,0.253773836514911,0.567264573991031
6534,1435,2534,1,1,6,970.362976,27.448597,0,4744.096191,447.932129000001,1086.882325,-204.057129,-486.513184,-208.364746,259.984863000001,-333.413574,817209,0.170499,5641,three,-0.049137,4.989267,-8.36755,-0.048222,0.275298,3.10207,0.37098427710448,0.567264573991031
9661,2530,4698,1,1,6,980.050293,18.724539,0,3694.516846,175.313965,605.156494,552.820801,-353.106446,-355.309082000001,-274.247802,-688.17334,834413,0.062,5246,three,-0.136265,4.752757,-8.233534,-0.047174,0.308578,3.083108,0.449569031513782,1.70179372197309
10375,2832,4449,1,1,6,855.237427,24.295624,0,4485.556152,88.9301759999998,-189.987304,337.02539,164.064453,-569.583495999999,347.411133,-568.405762,834413,0.093,4637,three,-0.164908,4.652047,-8.15952,-0.0469569999999999,0.306655,3.082867,0.35582627774219,1.13452914798206
9613,3453,5851,1,1,6,970.175415,16.541056,0,3568.239014,528.680908,465.075195,271.713135,48.8681639999995,-473.588135,216.612549,-747.435547,817209,0.108499,6558,three,-0.146824000000001,4.80006,-8.303354,-0.0510629999999996,0.338556,3.068977,0.468906737606759,1.13452914798206
4660,1529,7929,1,1,12,1398.093628,19.285383,0,5520.139648,-328.607421000001,-208.677246,-469.675781,350.636230999999,-384.799317,383.908692,438.254395,851618,0.867996,6558,three,0.169369000000001,5.502694,-8.729933,-0.0558160000000001,0.373515,3.078909,0.00592441335545154,2.26905829596413
11565,3904,6235,1,1,6,806.275635,15.391754,0,4286.097656,156.807617,-121.654785,773.030274,-204.875,-466.641114,176.948242,-686.227539,843015,0.031,6221,three,-0.254737,4.551244,-8.161268,-0.05315,0.348453,3.059984,0.391275051501336,0.567264573991031
12257,3072,5977,1,1,6,675.615417,8.83753,0,5108.174805,-0.954589999999371,137.275879000001,170.579589,-124.793457000001,-272.013671,87.9970700000003,-493.953125,851618,0.093,5865,three,-0.30095,4.429235,-8.082811,-0.0528050000000002,0.345916,3.059515,0.274557586141647,0.567264573991031
6859,4069,9342,1,1,12,1575.499756,12.04682,0,4957.367676,-33.6528319999998,-248.64209,529.933105,-229.376464,-626.960937999999,541.393555,-144.649414,834413,0.712997,8749,three,0.352484,5.717167,-8.803119,-0.05681,0.396063,3.099183,0.00621029067168045,0.567264573991031
6731,2372,9706,1,1,12,1580.540771,21.0772,0,5433.968262,-584.765625,-528.05127,453.681153,-282.930176,-568.762207,341.296875,-240.976562,843015,0.495998,8798,three,0.314493000000001,5.675678,-8.789611,-0.0620509999999999,0.4089,3.081577,0.00368114529456685,0.567264573991031
27693,5469,4985,1,0,6,620.626465,14.059335,0,4869.533203,384.462402,-210.535156,422.166992,466.55127,-518.511231,224.790527,-190.110350999999,860220,0.371998,17101,three,-1.748432,1.675496,-6.861874,-0.0321250000000002,0.357811,3.11226,0.0347867734723816,0.567264573991031
1746,2154,8073,1,0,12,1320.67749,23.256176,0,4937.270996,-464.19873,302.546386999999,-92.751953,-70.3564459999998,308.395508000001,-912.032226,273.783203,817209,0.371998,7063,three,0.590106,5.20664,-8.228314,-0.072695,0.471751,3.212724,0.00234575920455099,1.13452914798206
2794,4150,7741,1,0,12,1229.861206,19.308613,0,5592.921387,-407.42334,-234.940918,-19.580078,-162.78711,175.073242,-165.188476,660.471192,817209,0.371998,7477,three,0.598241,5.118941,-8.162853,-0.0750639999999998,0.489957,3.22726,0.00284118022003251,0.567264573991031
5243,2474,11333,1,0,12,1567.432007,15.101687,0,4779.29248,383.455567,-137.170898,621.312012,-413.671875,-312.081055,625.067383,-4.24707099999978,817209,0.371998,10816,three,0.686180999999999,5.538478,-8.454007,-0.0791719999999998,0.511489,3.169393,0.000867477804111645,0.567264573991031
2991,5028,8066,1,0,12,1451.248169,26.111078,0,5545.204102,-324.702149,16.4775390000004,-630.670411,-309.615722,466.245605,132.86084,645.588379000001,825811,0.371998,7648,three,0.610012,5.11483,-8.161733,-0.0758519999999998,0.503314,3.229453,0.00211436176147375,1.13452914798206
20551,6660,7693,1,0,6,751.26416,9.647364,0,5119.891602,-199.387696,50.2929680000007,71.484864,683.363769,-1072.574707,68.0454099999997,328.585938,857298,0.371998,10369,three,-0.990614,3.565728,-7.96538,-0.0797440000000003,0.508716,2.980066,0.0342908176506286,0.567264573991031
26016,161,436,1,0,6,447.826904,13.225281,0,5016.770508,1074.812988,570.334961,479.614258,-455.900391,493.699219,-12.9350589999995,-170.706543,860220,0.371998,15211,three,-2.040054,1.748293,-7.169343,-0.0695640000000002,0.45117,2.99939,0.0370803403259215,0.567264573991031
5065,4443,10134,1,0,12,1532.75,21.115482,0,5250.120605,-287.735839,-861.54541,765.848145,-249.639160000001,-421.467774,479.06836,335.143067,825811,0.371998,9321,three,0.653614999999999,5.281808,-8.276956,-0.0773479999999998,0.519799,3.206312,0.00118835761346711,1.13452914798206
4266,4368,8142,1,0,12,1572.605103,17.087843,0,5258.248047,91.1997069999998,-161.257813,776.229004,-894.515625,611.963379000001,-241.219238000001,483.087890000001,791402,0.371998,6558,three,0.601492,5.022644,-8.107652,-0.0751839999999997,0.516761,3.244923,0.0014903082732006,0.567264573991031
5346,3952,9927,1,0,12,1599.320923,28.378624,0,4857.490234,52.1625979999999,-240.576172,-64.0336909999996,362.387207,-442.449707,436.834961,252.318359,825811,0.371998,8398,three,0.640358,5.187711,-8.218933,-0.0763229999999999,0.527528,3.220375,0.0012092874570458,0.567264573991031
20760,3127,11885,1,1,6,777.164856,16.159765,0,4884.01416,-320.917969,-196.069824,-74.8198239999992,361.358886,-343.050781,-68.3364260000008,-670.362304,851618,0.247999,6558,three,-0.676724,4.106201,-8.234813,-0.079844,0.552205,2.979527,0.0599511927640607,1.13452914798206
25089,3289,4857,0,1,6,541.432007,9.234082,0,4432.256348,963.99707,633.535156,-73.6445309999999,416.319336,-616.779786,604.566895,159.389648,860220,0.371998,10574,three,-1.720372,2.406756,-7.53056,-0.0770790000000003,0.502038,2.978473,0.247733422630532,0.567264573991031
3412,2307,6580,1,0,12,1484.208252,17.400742,0,5199.017578,-100.885742,272.169434,315.273437,-540.786621,606.134277,-753.676269000001,737.429688,817209,0.449498,4994,three,0.566448,4.86482,-8.006034,-0.07369,0.511503,3.269849,0.00179856316457641,0.567264573991031
4246,3212,7479,1,0,12,1557.480103,27.521185,1,5091.925293,166.335937,78.216797,-4.76855500000056,27.7895509999998,93.6215820000007,-28.5234380000002,666.843262,817209,0.418498,5865,three,0.584761,4.9406,-8.056755,-0.074249,0.517012,3.258153,0.00165354227398745,1
5113,4128,8382,1,0,12,1637.709351,20.049568,1,4944.179199,-147.421387,-406.07666,609.810546999999,-660.977539,93.3056639999995,216.516601,450.172852,825811,0.387498,6752,three,0.60374,5.019534,-8.109669,-0.074789,0.522555,3.246109,0.00143970718431546,1
5526,4425,9277,1,0,12,1743.153198,17.164888,1,4563.95459,78.0830079999996,356.140136999999,-253.840821,-257.895996,428.138672,-194.458984,270.744141,817209,0.371998,7648,three,0.622863000000001,5.100355,-8.16408,-0.0753110000000001,0.528095,3.233804,0.00137034599725493,1
21185,2160,13044,1,1,6,886.128601,3.245228,0,4864.240723,-672.773926,-860.4646,110.735596,754.29248,-569.541992,-107.79541,-711.396484,824837,0.294499,5564,three,-0.613825,4.206906,-8.285115,-0.0794419999999998,0.56395,2.979876,0.0327481290560942,0.567264573991031
22020,2447,11279,1,1,6,574.918213,8.873523,0,5533.494141,-455.983399,-688.137207,237.670897999999,359.550781,-409.189453,44.1215820000007,-211.859375,851618,0.263499,5865,three,-0.820721,3.885739,-8.159306,-0.0791539999999999,0.555166,2.976834,0.0594467815890616,3.40358744394619
22468,2741,10429,1,1,6,503.792664,3.598872,0,5356.930664,24.3701169999995,-46.7915040000007,148.359375,186.783692,-602.130859999999,338.149414,84.0493159999996,860220,0.325498,6221,three,-0.932569,3.709156,-8.088577,-0.0790570000000002,0.550204,2.975705,0.0996527895892898,0.567264573991031
23476,3628,8671,1,1,6,675.473206,11.460366,0,5042.311035,137.967285000001,242.040039,-311.118164,426.370606,-456.569825,237.244629000001,386.22461,841067,0.371998,7243,three,-1.167836,3.332896,-7.935627,-0.078837,0.539348,2.974384,0.147325009475937,0.567264573991031
27047,1320,3405,0,1,6,474.578369,10.139861,0,4920.81543,698.745117,-34.5351569999993,905.807618,127.205566,-915.91748,616.18457,74.1337890000004,860220,0.371998,11621,three,-2.002882,1.960805,-7.367143,-0.075326,0.495955,2.982827,0.160037896930576,0.567264573991031
3063,2220,6817,1,0,12,1402.853271,17.637327,1,5548.697754,-183.462891,97.3916010000003,-252.931152,-436.963379,519.3125,-110.272461,767.131347,860220,0.557997,5408,three,0.568953,4.864245,-8.010204,-0.0731649999999999,0.516883,3.271194,0.00140978656874126,1
3971,3150,7718,1,0,12,1222.46936,20.521952,1,5134.401855,-99.6201170000004,71.1679690000001,208.010254,-107.343262,-237.120116999999,-34.3349610000005,648.901855,834413,0.480498,6221,three,0.586695000000001,4.938573,-8.060119,-0.0736670000000004,0.522504,3.259404,0.00268858059294457,1
4887,4080,8615,1,0,12,1361.364746,22.836611,1,4921.947754,56.2060550000006,15.048828,146.576660000001,204.883301,-685.702148,375.399414,409.600098,817209,0.418498,7063,three,0.605078,5.015985,-8.112184,-0.0741480000000001,0.528164,3.247261,0.002225844358823,1
5808,4268,9517,1,0,12,1662.945435,28.188095,1,5032.344727,-156.889649,-163.318848,-281.744629,-189.773438,662.269532,-184.322266,164.077148,782800,0.387498,7924,three,0.623572999999999,5.095224,-8.165713,-0.074611,0.533823,3.23485,0.000903634359773361,1
6731,3340,10414,1,0,12,1814.714355,22.24073,0,4346.483887,26.3408199999994,102.481444999999,-346.761719,-244.308593,502.620117,12.3095699999994,-49.4165040000007,834413,0.371998,8798,three,0.641656999999999,5.175032,-8.22002,-0.0750549999999999,0.539442,3.222258,0.000792383799872713,1.13452914798206
22421,1277,12465,1,1,6,767.057739,11.761277,0,4722.622559,-93.1464850000002,-265.912598000001,578.478027,-99.5742179999997,-664.562012,358.424316000001,-577.017578,843015,0.232499,4729,three,-0.752590000000001,3.996479,-8.214766,-0.0785389999999997,0.566955,2.977281,0.0431181020948921,1.13452914798206
22839,1566,11584,1,1,6,591.86377,7.625324,0,5304.381836,-215.804198999999,-237.463866999999,240.520996,206.376953,-936.36084,511.122559,-239.442383000001,860220,0.294499,4994,three,-0.860771,3.828799,-8.149352,-0.078471,0.56229,2.975963,0.0500091517474645,2.83632286995516
23271,1878,10737,1,1,6,551.889709,16.28459,0,5117.310059,216.280761,124.152343,242.925293,-38.9785150000007,-242.875489,131.057129000001,79.470703,851618,0.325498,5408,three,-0.974234,3.651057,-8.079047,-0.0784310000000001,0.557251,2.974936,0.0835849917542886,0.567264573991031
27091,2381,4596,0,1,6,560.019287,10.98328,0,5417.143066,-146.431151999999,-661.891600999999,603.767089999999,454.784668,-880.258789,337.16748,122.923828,834413,0.371998,10369,three,-1.94604,2.081062,-7.439613,-0.0761940000000001,0.50861,2.980095,0.0952025261960023,0.567264573991031
2973,2343,7057,1,0,12,1062.572876,11.495533,1,5568.755371,-341.265137,-5.82080099999985,-700.078613000001,212.058105,217.393555000001,-64.8173830000005,729.742675,825811,0.650997,5938,three,0.571918,4.862926,-8.020503,-0.0713000000000004,0.527123,3.273672,0.00228885237755992,1
3902,3238,7954,1,0,12,1276.771973,26.540199,1,5036.591797,-477.174805,341.384277,-321.474121,789.438477,-887.317870999999,-399.205567,582.946777,834413,0.588997,6688,three,0.588106,4.933745,-8.06862,-0.0716799999999997,0.532929,3.261732,0.00222380015928666,1
4832,4148,8855,1,0,12,1487.35376,25.613697,1,5662.711426,-1089.802246,-442.396485,-113.013183,-576.018555,742.152832,-700.526855,335.724609,782800,0.511498,7477,three,0.604861,5.007477,-8.118789,-0.072041,0.538785,3.249429,0.000825567329703473,1
5761,4310,9751,1,0,12,1781.514038,26.412544,1,4829.392578,-654.874512,-392.398437,539.88623,-801.728516,800.341309,-800.975098000001,42.8422849999997,791402,0.433998,8295,three,0.621662000000001,5.082893,-8.170344,-0.0723850000000001,0.544647,3.236851,0.000749947705429887,1
23666,685,11890,0,1,6,564.632446,9.19381,0,4984.450195,797.277344,487.385743,338.88916,17.2294920000004,-502.768067,456.541016,-217.833008,843015,0.309999,4147,three,-0.94379,3.709327,-8.127381,-0.07647,0.575343,2.975391,0.0330952388869209,0.567264573991031
27792,2826,5001,0,1,6,522.121399,6.338678,0,5169.955566,30.141114,302.432129000001,-315.709961,793.330078,-1570.301757,820.390625,113.905762,851618,0.371998,9989,three,-2.052973,1.94901,-7.428043,-0.0755349999999999,0.520169,2.981426,0.114607714995793,1.13452914798206
