A128,A129,A130,A154,A347,A360,A361,A362,PML,EVI_t0,EVI_5yr_diff,EVI.D.yr1,EVI.D.yr2,EVI.D.yr3,EVI.D.yr4,EVI.D.yr5,EVI.D.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,rain_5yr_diff,rain_yr1_diff,rain_yr2_diff,rain_yr3_diff,rain_yr4_diff,rain_yr5_diff,distance,weights
13057,8886,14521,1,0,12,2457.193604,30.361719,1,3404.841064,-147.092041,-762.153564,453.866943,1.63086000000021,68.189453,91.3742669999997,165.977539,696778,1.356244,8749,0.22366,7.04593,1.146784,-8.077548,0.0615760000000001,0.0469179999999998,0.961002689118399,1
12650,7961,15348,1,0,12,2142.100342,22.134089,1,3401.234619,-765.498779,-657.875976,382.907714,-139.998779,91.2778320000002,-441.80957,266.737305,817209,1.356244,9548,0.229629,7.03883,1.198737,-8.123493,0.0661309999999999,0.0494240000000001,0.919135862462794,1
12300,7036,16186,1,0,12,1991.171875,20.485043,1,2922.235596,568.012207,346.199951,-72.610596,128.957764,-143.437744,308.902832,360.536621,843015,1.792179,10369,0.241709,7.024743,1.307039,-8.220156,0.0753889999999999,0.054694,0.914133607949192,1
12012,6113,17033,1,0,12,1907.229126,47.64912,1,3752.634766,-584.09253,-461.388428,-56.9714359999998,448.886231,-356.869385,-157.749512,377.961425,808606,3.439046,11206,0.247803,7.017778,1.362349,-8.269819,0.0800550000000002,0.0574399999999997,0.984915879098345,1
11790,5193,17889,1,0,12,1657.340942,12.507113,1,3206.255127,423.876953,-55.6376949999999,405.882812,339.095947,-480.677734,215.213623,345.761718,843015,5.86091,11283,0.253925,7.010881,1.417741,-8.319668,0.0847229999999999,0.0602480000000001,0.860751305158013,1
11639,4277,18751,1,0,12,1559.694092,20.674517,1,3444.645264,877.221924,857.485595,214.833008000001,-95.6796870000007,-503.104248,403.687256,243.416504,817209,7.653089,11168,0.260066,7.004063,1.472698,-8.369178,0.0893769999999998,0.0631060000000003,0.942470911577616,1
11561,3365,19620,1,0,12,1297.281494,16.406275,1,4433.662598,84.4316399999998,-214.568848,794.407715,-294.303223,119.477051,-320.581055000001,128.110351,825811,9.639017,11129,0.26622,6.997335,1.526702,-8.41782,0.0939969999999999,0.0660060000000002,0.926215821532524,1
11555,2453,20495,1,0,12,1189.060425,11.840589,1,4662.399902,313.646973,194.413575,242.392578,-160.874511999999,28.810547,8.90478499999972,78.1835940000001,834413,11.237446,11168,0.272377,6.99071,1.579231,-8.46507,0.0985670000000001,0.0689389999999999,0.911495715467412,1
11621,1540,21374,1,0,12,1085.105469,26.535583,1,5088.98877,-491.727051,-122.507325,120.698243,-22.1367190000001,0.715820000000349,-468.49707,35.1225589999995,825811,11.818694,11283,0.284676,6.977811,1.6778,-8.553283,0.107488,0.0748600000000001,0.973874254646115,1
11755,655,22228,1,0,13,960.606567,6.481886,1,5415.611328,189.578613,-313.264648,360.336425,-345.195312,314.822754,172.879394,20.4223629999997,834249,11.818694,11472,0.290802,6.97156,1.722802,-8.593193,0.111802,0.0778310000000002,0.65636063805901,1
11963,240,23115,1,0,13,869.628479,12.28693,1,5796.370605,-114.707031,-370.932128,236.376953,-189.658203,140.59082,68.9155270000001,14.3002929999993,843015,11.576507,11731,0.296903,6.965456,1.764259,-8.629604,0.115997,0.0807950000000002,0.779420632571344,1
12239,1142,24005,1,0,13,933.223328,12.903153,1,6277.925781,-531.702636,-571.433593,32.6606439999996,-33.1694339999995,-222.651855,262.891602,-46.3793949999999,843015,10.510887,12057,0.30297,6.959512,1.80165,-8.661989,0.120055,0.083742,0.869238810263675,1
12577,2053,24897,1,0,13,1214.935059,23.062044,1,6069.34375,-387.628418,-265.071777,250.084472,7.79052799999954,-150.385254,-230.046387,-51.2934569999998,825811,9.735891,12443,0.313711,6.946194,1.848129,-8.696295,0.127428,0.0882549999999998,0.964812040177568,1
12974,2965,25793,1,0,13,1447.774414,32.158951,1,5535.274414,102.891602,151.996093999999,428.948242,-381.998047,460.167481,-556.222168,7.58886699999948,791402,8.960895,12884,0.320617,6.941279,1.863822,-8.707561,0.131213,0.0918639999999997,0.989587863378617,1
13423,2794,26691,1,0,13,1364.539062,21.851456,1,5605.895508,-473.638183999999,-943.171386999999,1178.619629,-448.224121,241.794433,-502.656738,8.37304700000004,825811,8.718708,13376,0.327522,6.936363,1.879516,-8.718827,0.134997,0.0954729999999997,0.983541791327857,1
13920,2320,27591,1,0,13,1607.56897,36.716251,1,5362.771973,-715.379883,-627.172852,398.506836,-755.251953,703.791016,-435.25293,24.0107420000004,774198,9.445268,13912,0.334429,6.931449,1.895209,-8.730093,0.138782,0.0990819999999997,0.995971030210716,1
14454,1747,27910,1,0,13,1513.137695,11.791513,1,4678.66748,189.431641,-723.478027,-177.408203,1108.793457,-675.451172,656.975586,70.935547,800004,10.704637,14487,0.341334,6.926534,1.910902,-8.741359,0.142566,0.102691,0.975838275311179,1
15026,1299,27849,1,0,13,1515.048828,30.911482,1,4682.185059,-208.394532,-507.379395,938.953613,-428.199218,58.517578,-270.28711,70.0483399999994,817209,11.915568,15098,0.348239,6.921619,1.926594,-8.752624,0.146351,0.106299,0.994030844764448,1
15633,1025,27726,1,0,13,1843.854004,36.332474,1,4848.323242,-188.304199,-449.631347,187.118652,-421.368164,246.759765000001,248.816895,50.0014650000003,817209,11.576507,15739,0.355145,6.916704,1.942287,-8.76389,0.150135,0.109909,0.995942758938944,1
16271,711,27634,1,0,13,1718.403198,13.043845,1,4415.036621,-511.916504,-536.925293,445.177246,-664.797363,885.571777,-640.942871,131.479004,825811,9.203081,16408,0.362051,6.91179,1.95798,-8.775156,0.153919,0.113518,0.976997669821539,1
17591,684,27543,1,0,13,1557.853882,28.317398,1,5393.102539,-1264.730957,-1912.295166,1083.391357,80.7578130000002,-34.5004880000006,-482.084473,201.662354000001,817209,3.971856,17816,0.375862,6.901959,1.989367,-8.797688,0.161488,0.120736,0.991783043887289,1
18295,1240,27543,1,0,13,1915.151733,22.919151,1,4491.969238,-447.154052,167.263672,-471.421386999999,945.073243,-317.94336,-770.12622,272.427002,808606,0,18549,0.382769,6.897045,2.00506,-8.808955,0.165274,0.124345,0.992610773613787,1
19018,1622,27574,1,0,13,1930.392212,27.256027,1,3688.553711,502.006836,548.875977,149.467772999999,-248.35791,105.60498,-53.5839839999999,310.182128,774198,0,19299,0.389674,6.89213,2.020752,-8.82022,0.169058,0.127954,0.996459406216829,1
19758,2012,27636,1,0,13,1907.421021,18.087114,1,3681.034668,414.393066,8.20166000000017,334.41333,-66.2534179999998,-441.50122,579.532714,262.307373,774198,0,20064,0.39658,6.887215,2.036445,-8.831486,0.172843,0.131563,0.995120754760852,1
13886,8850,14803,1,0,12,2597.450928,6.512362,1,2835.912842,163.963867,156.464111,459.196533,-247.918945,-550.017822,346.23999,202.115723,782800,1.404681,8295,0.223273,7.042772,1.150494,-8.078817,0.0628679999999999,0.0459559999999999,0.81177249329225,1
13504,7920,15731,1,0,12,2397.324951,3.843544,1,3037.195312,-133.572753,-813.670654,1264.510742,-530.186035,139.049805,-193.276611,305.718018,817209,1.404681,9134,0.229007,7.035854,1.202199,-8.124759,0.06738,0.048333,0.737164223888353,1
13177,6990,16600,1,0,12,2118.600098,31.206339,1,2920.809814,274.789307,-107.250732,332.546875,429.90625,-541.796387,161.383301,407.128174,825811,1.743742,9989,0.240584,7.022088,1.310049,-8.221426,0.0765399999999996,0.0533330000000003,0.957091286950048,1
12908,6060,17427,1,0,12,2005.7229,22.847374,1,3937.591553,-584.398438,-829.087647,410.28833,168.371338,-44.053711,-289.916748,413.619629,825811,3.099985,10855,0.246416,7.015266,1.365155,-8.271098,0.081153,0.0559400000000001,0.890667024896476,1
12703,5130,18265,1,0,12,1788.548828,17.823662,1,3219.834717,536.492431,593.563965,-9.703125,161.181884,-480.899902,272.349609,366.230957,851618,5.231225,11731,0.252272,7.008504,1.420358,-8.320964,0.085769,0.058605,0.913825633823206,1
12562,4200,19110,1,0,12,1443.058228,29.222504,1,3594.845947,773.524658,577.158448,-437.979737,586.508057,-449.465332,497.303222,245.682128,800004,7.459339,12092,0.258145,7.001816,1.475137,-8.370496,0.0903689999999999,0.0613190000000001,0.975314699723834,1
12490,3270,19964,1,0,12,1344.106934,9.342518,1,4509.837891,120.80664,161.272461,153.986816000001,-196.412598,211.133789,-209.173828,105.563964,834413,9.639017,12057,0.264032,6.995215,1.528974,-8.419168,0.0949359999999997,0.0640750000000003,0.905192773995356,1
12485,2340,20823,1,0,12,1185.409424,5.367115,1,4761.812988,-120.935058,334.681641,-59.7148440000001,-253.030272999999,-31.736817,-111.134765000001,33.3935540000002,834413,11.382758,12092,0.269925,6.988716,1.581348,-8.466456,0.0994549999999998,0.066862,0.898265557144501,1
12546,1410,21689,1,0,13,1081.444458,20.966431,1,5133.278809,-154.715332000001,168.16748,-72.8447270000006,-150.636718,16.8095700000003,-116.210937000001,-12.9345700000003,834413,12.496815,12199,0.281715,6.97608,1.679632,-8.554772,0.108281,0.0724940000000003,0.88376014421636,1
12670,510,22532,1,0,13,944.628113,4.67961,1,5940.205566,-339.367187,-639.34375,472.840821000001,-34.8081060000004,295.279785,-433.335937,-42.3759769999997,811365,13.078063,12374,0.287602,6.969972,1.724504,-8.594751,0.112555,0.0753219999999999,0.655284216789923,1
12864,391,23407,1,0,13,985.022827,27.161489,1,6155.976074,-470.398926,-403.533203,-511.985351,-103.068848,525.124023,23.064453,-49.345703,834413,12.448378,12615,0.293476,6.96402,1.765838,-8.631242,0.116715,0.0781449999999997,0.936627694113164,1
13120,1312,24286,1,0,13,1090.648193,8.776228,1,6026.729492,-380.554199,-346.01123,-413.636231,199.191895,109.828125,70.0732420000004,-94.0400399999999,834413,11.140572,12918,0.299332,6.958239,1.803113,-8.663719,0.120745,0.0809540000000002,0.885920496736962,1
13436,2229,25169,1,0,13,1314.358521,22.98348,1,6485.316406,-874.324218,-1119.485351,684.940429,-198.732422,-258.603515,17.5566410000001,-117.663574,817209,10.220264,13279,0.307135,6.948869,1.846372,-8.699575,0.127497,0.0839720000000002,0.972604606514823,1
13808,2566,26055,1,0,13,1511.167725,22.402874,1,6133.334473,-1028.564453,-1450.520508,1078.574707,-609.563477,58.9526369999994,-106.007812,-77.2626959999998,817209,9.203081,13694,0.313844,6.94389,1.862409,-8.711147,0.131281,0.0874109999999999,0.981404585248436,1
14231,1991,26944,1,0,13,1637.952026,18.897705,1,6081.058105,-1084.669433,-1383.512695,666.854981,-276.282715,358.137695,-449.866699,-62.033692,817209,8.234336,14157,0.320552,6.938912,1.878446,-8.72272,0.135064,0.0908500000000001,0.981453263902067,1
14701,1518,27836,1,0,13,1489.701782,12.033265,1,5176.480957,-847.327147999999,-898.727051,417.208985,-288.006348,125.279785,-203.082519,-24.9677730000003,817209,8.040587,14664,0.32726,6.933935,1.894481,-8.734291,0.138847,0.0942879999999997,0.982804826031443,1
15211,1015,28730,1,0,13,1532.164062,23.724184,1,5066.958496,-438.526367,-1048.339111,538.304443,-74.6977539999998,328.215332,-182.009277,25.6728509999994,817209,8.33121,15211,0.333969,6.928957,1.910517,-8.745863,0.14263,0.097728,0.993826466776877,1
15756,450,28769,1,0,13,1381.451538,23.213903,1,4138.092773,520.141602,424.030761999999,510.345215,-112.434082,-1076.518555,774.718262,46.0541990000002,817209,8.767146,15794,0.340678,6.92398,1.926554,-8.757436,0.146414,0.101166,0.995504891877348,1
16336,134,28650,1,0,13,1424.439941,28.855196,1,4567.633789,138.675292999999,-337.99707,108.601074,50.8251949999994,-436.387939,753.634033,45.3720700000003,825811,8.185899,16408,0.347386,6.919003,1.942589,-8.769008,0.150197,0.104605,0.996587117827977,1
16947,120,28561,1,0,13,1376.960449,9.485435,1,4271.461914,337.580566,131.779785,77.6928710000002,94.044922,-141.883789,175.946777,137.922363,808606,6.248408,17051,0.354094,6.914025,1.958626,-8.78058,0.15398,0.108043,0.983979948393528,1
17586,553,28501,1,0,13,1368.599609,5.478087,1,4820.257812,-873.464599,-246.831054,426.924804,8.0791020000006,-889.995605,-171.641846,188.555664,834413,4.214042,17719,0.360803,6.909047,1.974661,-8.792151,0.157763,0.111483,0.974232334971488,1
18224,1260,28473,1,0,13,1605.554565,21.136805,1,4541.910156,-455.900879,-67.2270509999998,-191.166992,825.361817,-623.265136999999,-399.603516,216.553955,800004,0,18409,0.367511,6.904068,1.990698,-8.803723,0.161547,0.114921,0.995225050902454,1
18904,1992,28473,1,0,13,1931.256958,42.76651,1,4836.123047,-1477.896973,-1004.760498,307.395263,522.583985,-413.534668,-889.581055,286.004394,774198,0,19120,0.374219,6.899091,2.006734,-8.815295,0.165329,0.11836,0.998851376825738,1
19605,2482,28503,1,0,13,2055.697266,33.197903,1,3528.118408,-258.342773,252.786865,-257.718994,470.664795,-352.546631,-371.528808,335.315674,808606,0,19848,0.380928,6.894114,2.02277,-8.826867,0.169113,0.121798,0.998624462214473,1
20324,2832,28563,1,0,13,2330.086426,10.979459,1,2883.731445,543.633057,724.081055,150.939209,-268.520752,-448.983643,386.117188,261.078125,782800,0,20593,0.387637,6.889136,2.038807,-8.83844,0.172896,0.125238,0.996180759127807,1
14728,8895,14875,1,0,12,2438.350098,25.214376,1,2516.757812,449.788331,448.937012,-567.554443,484.02417,-25.5969239999999,109.978516,235.754151,610756,1.792179,7924,0.222883,7.041584,1.152118,-8.079886,0.0641050000000001,0.0449619999999999,0.950998570098864,1
14368,7970,15802,1,0,12,2170.501221,17.579464,1,3369.972168,-540.410156,-428.403564,182.762451,113.531006,203.404785,-611.704834,345.665527,800004,1.743742,8798,0.228403,7.034778,1.203667,-8.125836,0.0685739999999999,0.0472199999999998,0.862587542796788,1
14061,7047,16729,1,0,12,1938.647949,32.330532,1,2343.313232,266.108643,235.72583,193.901856,121.516113,-32.130615,-252.904541,449.386963,791402,1.985928,9683,0.239521,7.021184,1.311257,-8.22253,0.077636,0.051974,0.966199565949208,1
13810,6126,17657,1,0,12,1821.167603,19.287436,1,3547.534912,-354.491455,-147.410644,-199.221924,-2.90649400000029,-68.7861329999996,63.83374,467.010254,817209,2.66405,10574,0.245114,7.01443,1.366257,-8.272223,0.0821969999999999,0.0544530000000001,0.873504409601504,1
13617,5205,18584,1,0,12,1660.473511,6.553591,1,3296.699951,-259.841553,281.482178,134.474853,101.213868,54.3076170000004,-831.320069,408.879883000001,834413,4.26248,11472,0.250726,7.007727,1.421366,-8.322114,0.0867589999999998,0.056988,0.813686822597788,1
13487,4285,19507,1,0,12,1387.878418,7.368326,1,5017.029785,-381.101562,-1097.403564,-72.931153,480.524659,400.415527,-91.7070309999999,273.159180000001,817209,6.635906,12374,0.256355,7.001092,1.476062,-8.371675,0.0913040000000001,0.0595720000000002,0.810514225536722,1
13419,3364,20344,1,0,12,1282.065918,13.964675,1,4151.448242,219.198241999999,408.173828,380.78125,-262.058105,120.222656,-427.921387,119.273926000001,834413,8.86402,12984,0.261998,6.994543,1.529825,-8.420384,0.0958189999999997,0.062195,0.956173220024597,1
13414,2444,21188,1,0,12,1181.65918,5.877518,1,4844.323242,390.780761999999,-74.28125,296.121093999999,-229.927734,33.9667960000006,364.901855999999,28.1328129999993,834413,10.46245,13017,0.267651,6.988094,1.582135,-8.467714,0.100287,0.0648490000000002,0.927274379419268,1
13471,1524,22039,1,0,13,1104.758057,15.761329,1,5324.394531,281.719727,-132.299804,-106.061524,-90.46875,350.358399,260.191406,-30.0498049999997,843015,12.157755,13116,0.27898,6.975568,1.680311,-8.556138,0.109021,0.0702179999999997,0.868747166273601,1
13587,632,22869,1,0,13,981.453552,5.176229,1,6021.314941,-771.059082,-825.980468,339.852539,-6.33496100000048,-88.5703130000002,-190.025879,-74.6030270000001,817209,13.174937,13279,0.284649,6.969524,1.725136,-8.596182,0.113255,0.0729160000000002,0.736475154184628,1
13768,270,23732,1,0,13,986.33844,16.486731,1,5728.285156,-181.979004,-264.938965,423.804688,-560.642089999999,258.807129,-39.0097660000001,-85.6147470000005,843015,12.303066,13504,0.290318,6.963648,1.766425,-8.632747,0.117381,0.0756109999999999,0.919243197430033,1
14008,1179,24599,1,0,13,1178.871704,19.320776,1,5701.106445,-24.2348630000006,-125.223144000001,36.0107420000004,-43.9941410000001,-102.66455,211.63623,-127.955566000001,824837,10.898386,13787,0.295984,6.957958,1.803656,-8.665308,0.121383,0.0782950000000002,0.967186634783164,1
14304,2101,25471,1,0,13,1355.519409,25.635464,1,6547.509766,-983.262696,-855.586914,214.716796000001,-175.097656,7.77392599999985,-175.068848,-159.958496,817209,9.92964,14126,0.304569,6.948122,1.847429,-8.700821,0.128515,0.081324,0.984360114755479,1
14654,1909,26347,1,0,13,1231.982178,9.042085,1,6247.069336,-1146.231934,-1265.718262,550.193848,-288.217285,289.800781,-432.291016,-135.647949,825811,8.767146,14517,0.311146,6.943335,1.863404,-8.712522,0.132311,0.0846179999999999,0.964756862466932,1
15053,1251,27227,1,0,13,1428.104004,17.362871,1,5667.267578,-593.252441,-1023.17041,1104.763672,-192.886719,27.9252930000002,-509.884277,-110.644531,817209,7.507777,14955,0.317724,6.938549,1.879379,-8.724224,0.136108,0.0879120000000002,0.988305752475423,1
15498,724,28110,1,0,13,1425.60376,21.744513,1,5268.838867,-750.351562000001,-1112.852539,849.071777,130.711915,-525.070801,-92.2119140000004,-57.0483400000003,851618,6.587469,15436,0.324303,6.933764,1.895353,-8.735926,0.139905,0.0912070000000003,0.99394116066007,1
15984,254,28995,1,0,13,1261.562744,29.939121,1,5189.810547,-320.833496,-522.019043,348.35498,-504.929199,136.651856,221.10791,4.02001999999993,825811,5.909347,15956,0.330881,6.928978,1.911327,-8.747627,0.143701,0.0945019999999999,0.997319999613611,1
16506,254,29690,1,0,13,1186.393921,9.693906,1,4717.37207,-225.294433,-146.056152,307.616211,-338.225586,-330.032715,281.403809,41.3017579999996,824837,5.473411,16513,0.337458,6.924192,1.927301,-8.759329,0.147498,0.0977960000000002,0.99146549743654,1
17060,721,29574,1,0,13,1285.553101,10.488935,1,4440.721191,128.068848000001,-239.760741999999,214.071289,366.494141,-83.8793949999999,-128.856444999999,43.671875,843015,4.698415,17101,0.344037,6.919407,1.943274,-8.771029,0.151295,0.10109,0.993891455876997,1
17646,997,29488,1,0,13,1475.69519,36.93969,1,5185.751953,-800.300293,-174.660644,-517.740235,163.605957,466.034668,-737.540039,126.719727,782800,3.293734,17719,0.350615,6.91462,1.95925,-8.782732,0.155092,0.104385,0.998708943895724,1
18261,1341,29430,1,0,13,1575.940552,22.361479,1,5309.873535,-214.010254,-974.989258,330.813965,268.213379,-488.668945,650.620605,168.548584,825811,0,18363,0.357194,6.909835,1.975224,-8.794433,0.158888,0.10768,0.996375269363943,1
18880,1845,29403,1,0,13,1720.735107,32.053627,1,4921.318359,-644.419433,112.835938,-785.478027,483.071777,-478.226074,23.376953,186.469971,774198,0,19030,0.363771,6.905049,1.991198,-8.806135,0.162685,0.110974,0.998673289483203,1
19539,2568,29403,1,0,13,1717.229614,27.207558,1,4490.957031,-1053.667236,51.0341799999997,-517.703613,124.83789,166.584961,-878.420654,238.100342,765595,0,19718,0.370349,6.900263,2.007172,-8.817836,0.166482,0.114268,0.998416966329673,1
20218,3294,29432,1,0,13,2257.162354,36.564148,1,3646.002686,-637.664307,116.574462,-539.425048,28.7438960000004,204.94751,-448.505127,315.354493,627960,0,20425,0.376928,6.895478,2.023146,-8.829537,0.170278,0.117563,0.999368351128868,1
15858,9940,14017,1,0,12,2439.407227,28.155546,1,3027.637207,-532.696289,-670.82373,277.973144,-249.034668,303.479492,-194.290527,201.884033,653767,2.179677,6752,0.217411,7.045442,1.106625,-8.038224,0.0623770000000001,0.041191,0.944616248103157,1
15579,9020,14944,1,0,12,2132.217529,9.818719,1,2191.900146,456.074219,469.209473,368.926026,-320.729981,-84.5297850000002,23.1984860000002,287.894775,774198,1.937491,7648,0.222517,7.038935,1.155624,-8.081887,0.066703,0.043142,0.855795130666579,1
15240,8099,15872,1,0,12,1894.277954,19.580099,1,2964.481934,-104.229981,-155.191407,677.16919,-60.3227540000003,82.0227049999999,-647.907715,412.36792,800004,1.889054,8550,0.227629,7.032376,1.206848,-8.127851,0.0710799999999998,0.0451760000000001,0.88082744620184,1
14950,7178,16799,1,0,12,1797.1875,5.795737,1,3815.970459,-554.473145,-927.324219,437.071289,-229.864502,566.726319,-401.082032,498.856934,843015,1.840616,9458,0.237873,7.019181,1.313891,-8.224593,0.0799369999999997,0.0494570000000003,0.610878010208375,1
14714,6258,17726,1,0,12,1600.808472,3.370278,1,3038.917725,363.279052,353.586425,504.071289,73.9372559999997,31.3642580000001,-599.680176,518.121093,817209,1.889054,10369,0.243011,7.012592,1.368659,-8.274321,0.0843879999999997,0.0516930000000002,0.701591830965675,1
14534,5337,18653,1,0,12,1431.02771,14.512195,1,4331.837891,462.012694999999,-206.111817,-312.165527,115.266113,148.227539,716.796386999999,447.187989,834413,3.003111,11283,0.24816,7.006034,1.423563,-8.324254,0.088838,0.053979,0.839027996117906,1
14412,4416,19580,1,0,12,1349.854492,7.103285,1,5154.237305,-28.1391599999997,-344.527344,-398.762207,-80.5302739999997,656.03418,139.646485,296.433594,843015,5.182788,12199,0.253324,6.999533,1.478075,-8.373866,0.0932709999999997,0.056311,0.807909429021677,1
14349,3495,20508,1,0,12,1225.974976,13.105062,1,4805.713867,85.7866209999993,136.772461,-102.582519,-135.190918,-167.089844,353.877441,130.100586,834413,7.26559,13116,0.258503,6.993108,1.531672,-8.422634,0.0976750000000002,0.0586819999999997,0.948387275530905,1
14344,2571,21435,1,0,13,1163.112549,3.654396,1,4746.067871,86.5908199999994,214.379395,413.274902,-225.034180000001,162.256836,-478.286133000001,29.2050780000009,860220,8.621834,13787,0.263699,6.98678,1.583834,-8.470034,0.102037,0.0610819999999999,0.781087315145633,1
14397,1653,22362,1,0,13,1103.28125,13.836487,1,5430.51416,-353.287598,-598.822265,584.262695,-602.866211,195.143066000001,68.9951169999995,-35.9697269999997,834413,10.559325,14035,0.27415,6.97451,1.681745,-8.55863,0.110577,0.0659480000000001,0.890399628920521,1
14506,759,23239,1,0,13,1023.069519,15.681238,1,5727.039551,-256.630371,-423.586426,416.620117,-552.802246,221.532227,81.6059569999998,-97.8256840000004,843015,11.818694,14187,0.279408,6.968608,1.72645,-8.598777,0.114728,0.0683990000000003,0.921189532793604,1
14675,150,24088,1,0,13,1024.471191,28.127714,1,5518.804199,-84.5419920000004,-369.950195,671.45459,-351.747071,-192.208007,157.908691,-125.538086,843015,11.576507,14398,0.28469,6.962892,1.767622,-8.635458,0.118783,0.0708510000000002,0.979965162103968,1
14900,1053,24943,1,0,13,1066.62793,6.601868,1,5635.597656,-317.669433,-257.743164,418.954589999999,-478.44873,-247.037109999999,246.604980999999,-167.831543,834413,10.849948,14664,0.289998,6.957384,1.804737,-8.668148,0.122728,0.0732970000000002,0.944255870332296,1
15180,1435,25804,1,0,13,1152.82605,16.227776,1,5606.277832,-38.6508789999998,-440.016113,311.976562,-380.90332,129.639648,340.652344,-196.661622,834413,9.735891,14983,0.30318,6.946369,1.849313,-8.701468,0.129811,0.0791550000000001,0.984985788299986,1
15510,1167,26669,1,0,13,1219.924072,18.75079,1,5318.45752,-354.030762,-402.286133,654.27539,-437.280761,-9.95507799999996,-158.784180000001,-182.339844,817209,8.185899,15352,0.309646,6.941849,1.865107,-8.713247,0.133625,0.0823119999999999,0.992307812731277,1
15887,593,27538,1,0,13,1445.25,16.938261,1,5401.408203,-150.535644,-640.368164,932.368651999999,-658.099120999999,64.9599609999996,150.603028,-151.922364,851618,6.635906,15767,0.316114,6.937331,1.8809,-8.725027,0.13744,0.0854699999999999,0.992431953386381,1
16309,42,28411,1,0,13,1152.281982,22.616415,1,5018.910156,-611.54541,-946.356933,889.810058,1.34814499999993,-486.19336,-70.1533199999994,-81.8061520000001,817209,5.3281,16224,0.322582,6.932812,1.896693,-8.736805,0.141254,0.0886279999999999,0.996497179650092,1
16772,523,29288,1,0,13,1323.415771,26.720949,1,5617.411133,-277.349120999999,-998.372558999999,244.44336,800.469725999999,-865.318848,541.4292,27.6328129999993,817209,4.068731,16720,0.329049,6.928292,1.912487,-8.748585,0.145069,0.0917859999999999,0.996805765531201,1
17273,998,30168,1,0,13,1492.102539,31.514507,1,5298.574219,-229.015625,-409.991211,-144.526855999999,420.550293,190.746582,-285.794433,97.3081059999995,834413,3.293734,17252,0.335517,6.923773,1.928281,-8.760364,0.148883,0.0949439999999999,0.998428017529581,1
17803,1560,30499,1,0,13,1577.827026,9.824755,1,5367.820312,-947.040527,-1012.85498,90.1889650000003,226.055664,478.385254000001,-728.815430000001,90.9873049999997,825811,2.615613,17816,0.341984,6.919254,1.944074,-8.772144,0.152697,0.0981030000000001,0.993636445782645,1
18366,1888,30415,1,0,13,1470.517456,25.555414,1,6321.351074,-1414.867187,-1428.323242,-432.001953,-8.50927700000011,1086.922363,-632.955078,156.827637,817209,1.646867,18409,0.348452,6.914735,1.959868,-8.783923,0.156511,0.101261,0.996920125318691,1
18957,2178,30360,1,0,13,1761.785156,40.850151,1,5058.300781,-315.715332,90.4233400000003,-675.040039,-539.955322,600.332275,208.524414,181.132568,739789,0,19030,0.35492,6.910216,1.975661,-8.795702,0.160326,0.104419,0.999523215471832,1
19554,2582,30333,1,0,13,2010.469482,45.54509,1,4305.429199,-596.682617,56.923828,-58.7358389999999,364.833984,-1209.522949,249.818359,153.76001,774198,0,19674,0.361386,6.905697,1.991454,-8.807481,0.16414,0.107576,0.999811256049894,1
20195,3160,30333,1,0,13,2187.518555,6.142087,1,3112.640137,260.13916,452.290039,-302.137696,-257.615234,-80.7783200000003,448.380371,140.773682,817209,0,20341,0.367854,6.901178,2.007248,-8.819261,0.167955,0.110734,0.998027825154963,1
16407,10065,14091,1,0,12,2490.590332,37.817539,1,2100.395508,421.664306,672.946045,6.24633799999992,-54.2946780000002,157.469726,-360.703125,212.920654,636562,2.324989,6558,0.21773,7.042188,1.110394,-8.039246,0.0638480000000001,0.040546,0.982035952649231,1
16411,9143,15018,1,0,12,2345.695312,17.399599,1,2519.392334,244.695557,278.015869,526.841309,-567.553223,-73.7368160000001,81.1284180000002,361.830078,774198,1.937491,7477,0.222645,7.035895,1.159136,-8.082906,0.068133,0.0423869999999997,0.871907408205194,1
16089,8220,15943,1,0,12,2075.05249,17.136299,1,3670.901855,235.280274,-250.098388,580.773437,-711.491699,-401.352051,1017.448975,483.7229,834413,1.937491,8398,0.227552,7.029531,1.210124,-8.128871,0.0724610000000001,0.0443069999999999,0.76588942145431,1
15816,7290,16869,1,0,12,1999.437622,0.943061,1,3843.804199,-444.690918,-553.881836,801.119141,-153.168213,-229.718262,-309.041748,542.546386999999,834413,1.840616,9321,0.237361,7.016689,1.316729,-8.225617,0.08121,0.0483500000000001,0.469163167607182,1
15593,6360,17795,1,0,12,1896.815186,20.594711,1,3631.458496,456.810547,109.754639,63.7121579999998,399.573730000001,-240.418945,124.188965,559.487304,825811,1.646867,10244,0.242271,7.010258,1.3713,-8.275352,0.085604,0.0504609999999999,0.853662352956092,1
15423,5430,18722,1,0,12,1525.596191,15.841462,1,4048.879883,325.306152,-342.222168,180.714844,215.694336,-176.820313,447.939453,476.967774,825811,2.615613,11168,0.247188,7.003852,1.426015,-8.325295,0.0899939999999999,0.0526219999999999,0.860564043903281,1
15307,4500,19649,1,0,12,1511.413208,10.981309,1,4688.748047,417.575683,160.542969,-244.563477,131.306151999999,-116.079100999999,486.36914,317.258789,834413,4.649978,11804,0.252119,6.997494,1.48035,-8.374921,0.0943689999999999,0.054827,0.868674128416592,1
