x,y,A128,A129,A130,A347,A361,A362,PMI,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,distance,weights
843858,9721215,18650,912,3084,1,615.2286987,11.8889589,1,0,0,0,0,0,0,17531.9991302,860220,0.325498449865712,10574,three12916,0.117122296953947,1
845713,9721215,20508,912,2178,1,573.7093506,9.5193863,1,4870,0,0,0,974,3896,17532.0002441,860220,0.325498449865712,11283,three12918,0.144408611632736,1
846640,9721215,21437,1698,2010,1,709.7865601,11.7050953,1,0,0,0,0,0,0,18505.9991455,860220,0.325498449865712,11168,three12919,0.146979845798382,1
847567,9721215,22366,1830,2160,1,796.5906372,12.2261353,1,0,0,0,0,0,0,11688,851618,0.340998376049794,11129,three12920,0.147493137232725,1
848495,9721215,23296,2077,2382,1,899.4743652,1.2196755,1,0,0,0,0,0,0,974,860220,0.356498302233875,11168,three12921,0.11747162435989,1
849422,9721215,24225,2401,2779,1,800.0040894,-0.053671,1,0,0,0,0,0,0,974,851618,0.356498302233875,11283,three12922,0.115900657013763,1
842930,9720287,17791,1770,3246,1,891.0782471,12.5778847,1,0,0,0,0,0,0,6818,834413,0.325498449865712,9989,three13100,0.105326886769292,1
843858,9720287,18716,840,2448,1,575.7655029,9.4623795,1,0,0,0,0,0,0,17531.9997559,860220,0.294498597497549,10855,three13101,0.132372157103398,1
844785,9720287,19642,90,1776,1,500,0,1,25324,1948,8766,0,14610,0,17531.9998779,851618,0.294498597497549,11731,three13102,0.11885840641984,1
845713,9720287,20568,436,1341,1,500,0,1,4870,0,0,0,2922,1948,28245.9998779,806331,0.309998523681631,12199,three13103,0.0983751445946854,1
846640,9720287,21495,840,1080,1,531.5855103,8.3931084,1,0,0,0,0,0,0,18505.9991455,860220,0.294498597497549,12092,three13104,0.190695463825251,1
847567,9720287,22422,912,1252,1,656.9001465,10.9541569,1,0,0,0,0,0,0,11687.9995652,851618,0.309998523681631,12057,three13105,0.194030810592837,1
848495,9720287,23349,1197,1516,1,806.4365845,12.4465456,1,0,0,0,0,0,0,973.9999924,851618,0.340998376049794,12092,three13106,0.208766816975768,1
849422,9720287,24276,1608,2057,1,775.7489624,16.71735,1,0,0,0,0,0,0,973.9999924,851618,0.356498302233875,12199,three13107,0.227950250784913,1
841075,9719360,16073,3712,4758,1,983.0697021,11.6881838,0,0,0,0,0,0,0,0,825811,0.356498302233875,8749,three13284,0.0842239552376879,1.82240853658537
842003,9719360,16990,2810,3847,1,1399.3363037,2.057209,1,0,0,0,0,0,0,0,825811,0.340998376049794,9548,three13285,0.0474772847381284,1
842930,9719360,17909,1934,2939,1,889.637207,19.3621025,1,0,0,0,0,0,0,6818,851618,0.294498597497549,10369,three13286,0.156904758424537,1
843858,9719360,18828,1146,2040,1,620.2512817,15.1040316,1,0,0,0,0,0,0,19479.9997559,851618,0.247998818945305,11206,three13287,0.166521912953785,1
844785,9719360,19749,540,1167,1,500,0,1,16558,0,2922,8766,1948,2922,24350.0008545,846748,0.216998966577142,12057,three13288,0.128641387502812,1
845713,9719360,20671,335,496,1,522.6397095,15.6408558,1,3896,0,0,3896,0,0,19480.0008545,860220,0.232498892761223,12918,three13289,0.270900704448923,1
846640,9719360,21593,84,150,1,626.1523438,30.4839745,1,974,0,974,0,0,0,20453.9991455,860220,0.232498892761223,13017,three13290,0.364911179264878,1
847567,9719360,22516,30,351,1,541.4542236,16.8297443,1,0,0,0,0,0,0,13635.9995652,860220,0.247998818945305,12984,three13291,0.295160630358969,1
848495,9719360,23439,323,742,1,503.2893066,8.2177181,1,0,0,0,0,0,0,1947.9999924,858272,0.309998523681631,13017,three13292,0.27868679249335,1
849422,9719360,24363,849,1379,1,647.2659912,21.3177166,1,0,0,0,0,0,0,973.9999924,843015,0.340998376049794,13116,three13293,0.318395460280277,1
842003,9718432,17164,3195,3654,1,1284.5302734,40.5090904,1,0,0,0,0,0,0,0,825811,0.294498597497549,10032,three13474,0.208794804254349,1
842930,9718432,18074,2461,2747,1,978.9860229,24.8782043,1,0,0,0,0,0,0,9740,834413,0.247998818945305,10816,three13475,0.178518791618977,1
843858,9718432,18986,1836,1835,1,637.4078369,19.6923599,1,0,0,0,0,0,0,24350.0008545,843015,0.20149904039306,11621,three13476,0.197760941140572,1
844785,9718432,19899,1412,924,1,503.9762573,5.2656994,1,4870,2922,0,974,974,0,24350,823863,0.139499335656734,12443,three13477,0.172053768275385,1
845713,9718432,20814,1127,30,1,583.0653687,7.258307,1,1948,0,0,974,974,0,24350,851618,0.154999261840815,13279,three13478,0.228635624828717,1
847567,9718432,22647,835,523,1,836.6488647,12.0834818,1,0,0,0,0,0,0,15583.9995652,843015,0.170499188024897,13912,three13480,0.221496354935679,1
848495,9718432,23565,416,67,1,582.9957886,17.332531,1,0,0,0,0,0,0,973.9999924,860220,0.232498892761223,13943,three13481,0.408157302603238,1
841075,9717505,16473,4488,4371,1,866.8685303,23.8203411,1,0,0,0,0,0,0,0,834413,0.340998376049794,9859,three13666,0.190919561322498,1
842003,9717505,17379,3776,3463,1,1017.75,16.1579266,1,0,0,0,0,0,0,0,817209,0.294498597497549,10574,three13667,0.149520507547478,1
842930,9717505,18285,3146,2554,1,928.2946167,8.5150204,1,0,0,0,0,0,0,9740,817209,0.247998818945305,11321,three13668,0.129168559034817,1
843858,9717505,19187,2617,1642,1,741.6500244,13.9127827,1,0,0,0,0,0,0,13635.9997559,860220,0.185999114208978,12092,three13669,0.232156293153822,1
844785,9717505,20091,2329,735,1,581,4.8575335,1,14610,1948,9740,2922,0,0,15584,796918,0.139499335656734,12884,three13670,0.207293238136861,1
845713,9717505,20997,2008,150,1,622.6044922,13.0490742,1,1948,0,0,1948,0,0,15584,847722,0.108499483288571,13694,three13671,0.329180738584154,1
841075,9716577,16715,5091,4178,1,800,0,1,0,0,0,0,0,0,0,843015,0.340998376049794,10493,three13864,0.122167764649827,1
842003,9716577,17608,4459,3271,1,820.5461426,18.3684464,1,1948,0,0,0,1948,0,1948,851618,0.294498597497549,11168,three13865,0.24220060525217,1
842930,9716577,18505,3893,2359,1,807.7798462,9.0499115,1,0,0,0,0,0,0,6818,843015,0.263498745129386,11877,three13866,0.201870782284258,1
843858,9716577,19405,3465,1448,1,671.3927612,24.8640537,1,2922,0,974,1948,0,0,10713.9997559,843015,0.185999114208978,12615,three13867,0.379056264297655,1
844785,9716577,20308,3206,543,1,600,0,1,7792,0,974,4870,0,1948,13636,818993,0.108499483288571,13376,three13868,0.236426247757763,1
845713,9716577,21213,2919,342,1,602.4793091,6.8258615,1,7792,0,0,3896,1948,1948,12662,848696,0.077499630920408,14157,three13869,0.333386509368374,1
846640,9716577,22119,2850,1247,1,999.9553223,2.1802118,1,0,0,0,0,0,0,8766.0002136,843015,0.061999704736326,14955,three13870,0.206115170741556,1
847567,9716577,23021,2471,1888,1,1118.0180664,6.2280374,1,0,0,0,0,0,0,3896,834413,0.077499630920408,15767,three13871,0.204149147137021,1
840148,9715650,16130,6406,4895,1,800,0,0,974,0,0,0,974,0,0,860220,0.371998228417957,10574,three14069,0.132586093096817,5.4672256097561
841075,9715650,17003,5773,3987,1,918.0727539,12.0286798,1,0,0,0,0,0,0,0,860220,0.340998376049794,11168,three14070,0.200811392185048,1
842003,9715650,17882,5185,3077,1,988.3005981,19.864357,1,0,0,0,0,0,0,1948,834413,0.309998523681631,11804,three14071,0.248421975243094,1
842930,9715650,18766,4696,2165,1,756.7564087,38.5825882,1,0,0,0,0,0,0,6818.0001068,851618,0.247998818945305,12477,three14072,0.500855194151201,1
843858,9715650,19654,4347,1259,1,600,-0.0197859,1,2922,974,974,0,974,0,10713.9997559,851618,0.185999114208978,13181,three14073,0.263724544456655,1
844785,9715650,20546,4062,351,1,600,0,1,0,0,0,0,0,0,10713.9998779,851618,0.123999409472652,13912,three14074,0.319911342713288,1
845713,9715650,21441,3840,531,1,630.5997314,7.9645672,1,0,0,0,0,0,0,10713.9997559,847722,0.061999704736326,14664,three14075,0.380140509989589,1
846640,9715650,22339,3703,1441,1,815.3670044,10.0225439,1,0,0,0,0,0,0,8766.0001068,843015,0.030999852368163,15436,three14076,0.326585404559334,1
847567,9715650,23239,2895,2353,1,1033.5653076,10.6962233,1,0,0,0,0,0,0,3896,843015,0.030999852368163,16224,three14077,0.257821499318662,1
834583,9714722,11617,6433,9958,1,1304.234375,24.7122421,0,974,0,0,974,0,0,0,825811,0.619997047363262,9321,three14276,0.0474164448706509,0.607469512195122
839220,9714722,15662,7700,5583,1,806.2646484,10.6922007,0,0,0,0,0,0,0,0,843015,0.371998228417957,10816,three14281,0.18135041727461,1.21493902439024
840148,9714722,16482,7083,4701,1,820.9110107,16.3984241,1,0,0,0,0,0,0,0,843015,0.371998228417957,11321,three14282,0.241886949139769,1
841075,9714722,17337,6486,3794,1,913.6838989,7.8193631,1,0,0,0,0,0,0,0,860220,0.356498302233875,11877,three14283,0.215768513446917,1
842003,9714722,18200,5963,2883,1,994.0206299,7.2672663,1,0,0,0,0,0,0,1948,843015,0.325498449865712,12477,three14284,0.215872149149523,1
842930,9714722,19069,5538,1977,1,761.9041748,23.2335396,1,0,0,0,0,0,0,4870.0001068,860220,0.294498597497549,13116,three14285,0.441439076609795,1
843858,9714722,19944,5246,1065,1,600,0,1,4870,0,0,3896,0,974,11688.0001068,857298,0.216998966577142,13787,three14286,0.313828243278026,1
844785,9714722,20823,4945,152,1,600,0,1,1948,0,1948,0,0,0,9740.0001068,842041,0.154999261840815,14487,three14287,0.371048995348209,1
845713,9714722,21707,4764,725,1,677.6733398,15.8938446,1,974,0,974,0,0,0,9740,860220,0.108499483288571,15211,three14288,0.489107867628405,1
846640,9714722,22594,4194,1637,1,880.2509155,9.4011431,1,0,0,0,0,0,0,7792,851618,0.061999704736326,15956,three14289,0.336824509489351,1
847567,9714722,23485,3500,2546,1,900.1134033,1.6431024,1,0,0,0,0,0,0,4870,851618,0.030999852368163,16720,three14290,0.246364438629008,1
839220,9713795,16078,8376,5333,1,1167.5894775,18.8019848,0,974,0,974,0,0,0,0,843015,0.371998228417957,11621,three14493,0.204614074725647,0.607469512195122
840148,9713795,16877,7791,4511,1,1035.6280518,19.2149258,1,1948,0,1948,0,0,0,0,843015,0.371998228417957,12092,three14494,0.26235179838224,1
841075,9713795,17714,7247,3600,1,895.4325562,10.797061,1,0,0,0,0,0,0,0,843015,0.371998228417957,12615,three14495,0.272528637695091,1
842003,9713795,18559,6775,2692,1,781.5116577,8.3302345,1,0,0,0,0,0,0,4870,851618,0.356498302233875,13181,three14496,0.308394561924487,1
842930,9713795,19412,6405,1783,1,670.3269043,8.4761972,1,0,0,0,0,0,0,4870.0001068,860220,0.340998376049794,13787,three14497,0.398073443124839,1
843858,9713795,20272,6133,873,1,600.6571655,2.0584819,1,0,0,0,0,0,0,7792.0001068,860220,0.294498597497549,14428,three14498,0.408020938747016,1
844785,9713795,21138,5842,30,1,600,0,1,974,974,0,0,0,0,7791.9997559,848696,0.232498892761223,15098,three14499,0.440429891188469,1
845713,9713795,22009,5500,917,1,674.9056396,13.7819815,1,0,0,0,0,0,0,7792.0001526,860220,0.185999114208978,15794,three14500,0.512258144642463,1
846640,9713795,22884,4815,1826,1,923.6309204,25.7214794,1,974,0,0,0,0,974,2921.9999085,843015,0.123999409472652,16513,three14501,0.509666113905932,1
847567,9713795,23764,4179,2736,1,999.0661621,0.9237678,1,974,0,0,974,0,0,2922,859246,0.077499630920408,17252,three14502,0.255666304217667,1
848495,9713795,24648,3542,3313,1,834.994751,7.9933314,0,0,0,0,0,0,0,12662,860220,0.046499778552245,18008,three14503,0.273330249942937,4.25228658536585
839220,9712867,16535,9080,4953,1,1183.5579834,11.1503153,1,0,0,0,0,0,0,0,843015,0.371998228417957,12443,three14704,0.205411028752143,1
840148,9712867,17314,8538,4132,1,963.8549805,23.5870667,1,0,0,0,0,0,0,0,860220,0.371998228417957,12884,three14705,0.391860460623005,1
841075,9712867,18130,8037,3286,1,812.3010254,10.4190531,1,0,0,0,0,0,0,0,860220,0.371998228417957,13376,three14706,0.364171524339572,1
842003,9712867,18957,7615,2440,1,737.5223999,3.7266419,1,0,0,0,0,0,0,4870,851618,0.371998228417957,13912,three14707,0.342074736663784,1
842930,9712867,19793,7287,1587,1,685.7496338,2.4595139,1,0,0,0,0,0,0,4870.0001526,851618,0.356498302233875,14487,three14708,0.396849096297991,1
843858,9712867,20637,7002,676,1,638.4609985,4.0897455,1,0,0,0,0,0,0,11687.9996643,860220,0.325498449865712,15098,three14709,0.455020528896625,1
844785,9712867,21488,6748,210,1,600,0,1,3896,1948,0,0,0,1948,11688.0003052,705380,0.294498597497549,15739,three14710,0.332413318706761,1
845713,9712867,22345,6130,1113,1,720.819458,18.9840336,1,0,0,0,0,0,0,14609.9996643,840093,0.247998818945305,16408,three14711,0.516756408936526,1
846640,9712867,23208,5494,2018,1,800.9276123,4.9662819,1,0,0,0,0,0,0,6818.0001526,860220,0.185999114208978,17101,three14712,0.383757806807732,1
847567,9712867,24076,4857,2930,1,899.9586792,0.2442087,1,0,0,0,0,0,0,6818,851618,0.154999261840815,17816,three14713,0.270806965186755,1
848495,9712867,24948,4221,3841,1,824.7415161,16.8684807,0,0,0,0,0,0,0,12662,851618,0.108499483288571,18549,three14714,0.342747500247219,5.4672256097561
839220,9711940,17032,9636,4573,1,1113.9570313,14.8046799,1,0,0,0,0,0,0,0,851618,0.371998228417957,13279,three14915,0.301752428022473,1
840148,9711940,17788,9314,3754,1,987.6555176,19.6110725,1,0,0,0,0,0,0,0,834413,0.371998228417957,13694,three14916,0.401341875978815,1
841075,9711940,18584,8855,2903,1,827.9442749,20.3553867,1,0,0,0,0,0,0,0,851618,0.371998228417957,14157,three14917,0.51316558630882,1
842003,9711940,19391,8473,2053,1,768.25,5.7257071,1,0,0,0,0,0,0,2922,860220,0.371998228417957,14664,three14918,0.44198576870789,1
842930,9711940,20209,8180,1207,1,734.2637329,6.5104465,1,0,0,0,0,0,0,5844.0001526,851618,0.371998228417957,15211,three14919,0.488703051029238,1
843858,9711940,21036,7885,362,1,644.3270874,10.7298565,1,974,0,974,0,0,0,15583.9996643,840093,0.356498302233875,15794,three14920,0.542097772041901,1
844785,9711940,21872,7445,456,1,601.5625,2.8379886,1,3896,0,0,0,0,3896,12661.9995118,800004,0.325498449865712,16408,three14921,0.462458094181853,1
845713,9711940,22715,6809,1318,1,640.65625,18.7061977,1,3896,0,1948,0,0,1948,12661.9998779,851618,0.294498597497549,17051,three14922,0.58770698563878,1
846640,9711940,23564,6173,2212,1,819.8330078,6.197144,1,0,0,0,0,0,0,9739.9998779,851618,0.263498745129386,17719,three14923,0.393646779270563,1
847567,9711940,24420,5535,3124,1,900,0,1,0,0,0,0,0,0,6818,860220,0.20149904039306,18409,three14924,0.299591138481909,1
848495,9711940,25280,4926,4031,1,900,0,1,0,0,0,0,0,0,12662,834413,0.139499335656734,19120,three14925,0.218503649243081,1
838293,9711013,16802,8423,5053,1,1210.8210449,16.7179031,1,2922,0,2922,0,0,0,0,834413,0.371998228417957,13787,three15124,0.241686227349277,1
839220,9711013,17545,9291,4203,1,1055.8840332,16.6445255,1,0,0,0,0,0,0,0,851618,0.371998228417957,14126,three15125,0.363718171116824,1
840148,9711013,18281,9332,3381,1,895.9000244,8.0409241,1,0,0,0,0,0,0,0,851618,0.371998228417957,14517,three15126,0.389540064751815,1
841075,9711013,19056,9271,2535,1,899.493042,0.5555693,1,0,0,0,0,0,0,0,860220,0.371998228417957,14955,three15127,0.389267768266916,1
842003,9711013,19844,9300,1690,1,787.8677368,3.515496,1,0,0,0,0,0,0,2922,860220,0.371998228417957,15436,three15128,0.49182492819069,1
842930,9711013,20644,9042,844,1,809.5048218,12.2667427,1,0,0,0,0,0,0,5844.0001526,860220,0.371998228417957,15956,three15129,0.601160425105802,1
844785,9711013,22274,8103,825,1,600,0,1,3896,0,0,0,0,3896,12661.9995118,834413,0.356498302233875,17101,three15131,0.491911047051979,1
845713,9711013,23103,7464,1677,1,660.0232544,13.929265,1,0,0,0,0,0,0,16557.9998779,856324,0.340998376049794,17719,three15132,0.544653351241873,1
846640,9711013,23938,6823,2522,1,799.6152954,12.5530453,1,0,0,0,0,0,0,9740.0002136,851618,0.325498449865712,18363,three15133,0.476979118157596,1
847567,9711013,24781,6207,3376,1,897.8117676,4.1103163,1,0,0,0,0,0,0,6818,851618,0.278998671313468,19030,three15134,0.347507622185386,1
848495,9711013,25629,5670,4250,1,800,0,1,0,0,0,0,0,0,0,860220,0.20149904039306,19718,three15135,0.339948737116077,1
849422,9711013,26483,5239,5138,1,800,0,1,0,0,0,0,0,0,0,860220,0.139499335656734,20425,three15136,0.302982154537777,1
838293,9710085,17389,8118,4670,1,1259.1021729,11.245122,1,0,0,0,0,0,0,0,851618,0.371998228417957,13943,three15332,0.219430022766975,1
839220,9710085,18108,8571,3824,1,1014.8270874,13.7058325,1,0,0,0,0,0,0,0,860220,0.371998228417957,14868,three15333,0.377041151236182,1
840148,9710085,18822,8409,3005,1,904.4818726,5.473773,1,0,0,0,0,0,0,0,860220,0.371998228417957,15352,three15334,0.389695212425207,1
841075,9710085,19575,8341,2156,1,974.6481323,18.2378654,1,0,0,0,0,0,0,0,860220,0.371998228417957,15767,three15335,0.540559288399011,1
842003,9710085,20343,8373,1303,1,904.5379028,7.7432833,1,0,0,0,0,0,0,2922,860220,0.371998228417957,16224,three15336,0.513775548571541,1
842930,9710085,21124,8507,456,1,829.0730591,27.3018169,1,0,0,0,0,0,0,5844,860220,0.371998228417957,16720,three15337,0.738988423177279,1
843858,9710085,21917,8738,362,1,765.2341919,7.2005329,1,0,0,0,0,0,0,9739.9996643,860220,0.371998228417957,17252,three15338,0.60427997979648,1
844785,9710085,22720,8777,1207,1,681.9000244,6.8404818,1,974,0,974,0,0,0,15583.9998779,818993,0.371998228417957,17816,three15339,0.523286125608601,1
845713,9710085,23533,8136,2053,1,737.1452637,9.1300392,1,5844,4870,0,0,0,974,12661.9998779,860220,0.371998228417957,18409,three15340,0.528994044120489,1
846640,9710085,24354,7517,2899,1,895.4694214,6.0789752,1,0,0,0,0,0,0,9740.0002136,860220,0.356498302233875,19030,three15341,0.423995363502588,1
847567,9710085,25182,6956,3750,1,880.3067017,12.1650591,1,0,0,0,0,0,0,6818,843015,0.325498449865712,19674,three15342,0.434552952905881,1
848495,9710085,26017,6480,4597,1,891.3040161,8.2555857,1,0,0,0,0,0,0,2922,834413,0.247998818945305,20341,three15343,0.371250294677909,1
838293,9709158,18005,7606,4290,1,1244.6507568,17.7395725,1,0,0,0,0,0,0,0,851618,0.371998228417957,13912,three15538,0.265155957082233,1
839220,9709158,18700,7669,3443,1,1030.1889648,12.0894451,1,0,0,0,0,0,0,0,860220,0.371998228417957,14839,three15539,0.348262044508376,1
840148,9709158,19392,7488,2619,1,956.2191162,4.3476877,1,0,0,0,0,0,0,974,860220,0.371998228417957,15767,three15540,0.364568204922052,1
841075,9709158,20124,7411,1772,1,999.1815186,1.023501,1,0,0,0,0,0,0,974,843015,0.371998228417957,16591,three15541,0.379158934127166,1
842003,9709158,20872,7447,926,1,945.5142822,8.1977711,1,0,0,0,0,0,0,974,860220,0.371998228417957,17026,three15542,0.533790555128229,1
842930,9709158,21634,7598,84,1,830.461853,30.2954922,1,0,0,0,0,0,0,3896,851618,0.371998228417957,17499,three15543,0.772329060503008,1
843858,9709158,22409,7855,737,1,865.90625,30.0221367,1,0,0,0,0,0,0,7792.0001526,860220,0.371998228417957,18008,three15544,0.742380774397983,1
844785,9709158,23195,8200,1584,1,799.203125,1.2500627,1,0,0,0,0,0,0,9739.9996643,860220,0.371998228417957,18549,three15545,0.494388892169976,1
845713,9709158,23991,8622,2434,1,753.6179199,3.9517365,1,974,974,0,0,0,0,9740.0003052,851618,0.371998228417957,19120,three15546,0.504916107859206,1
846640,9709158,24797,8251,3281,1,829.4020996,9.5478315,1,0,0,0,0,0,0,9739.9996643,860220,0.371998228417957,19718,three15547,0.497348484438633,1
847567,9709158,25611,7743,4132,1,873.4588623,20.4000263,1,0,0,0,0,0,0,6818.0001526,825811,0.340998376049794,20341,three15548,0.519532268675716,1
848495,9709158,26433,7316,4978,1,903.1543579,4.8587856,1,0,0,0,0,0,0,2922,851618,0.263498745129386,20986,three15549,0.380075319880927,1
828090,9708230,12395,1961,9590,1,1618.2172852,18.5828419,0,0,0,0,0,0,0,0,774198,10.7569487717526,3824,three15731,0.0010157085589537,0.607469512195122
839220,9708230,19319,6775,3061,1,1021.3774414,8.1714687,1,0,0,0,0,0,0,0,834413,0.371998228417957,14868,three15743,0.290644568005514,1
840148,9708230,19989,6569,2240,1,979.3232422,11.6137238,1,0,0,0,0,0,0,974,860220,0.371998228417957,15794,three15744,0.409123999832077,1
843858,9708230,22927,6980,1120,1,991.8778076,10.0752201,1,0,0,0,0,0,0,3896,851618,0.371998228417957,18780,three15748,0.539295945487627,1
844785,9708230,23696,7365,1966,1,884.7404175,10.1691465,1,0,0,0,0,0,0,5844,860220,0.371998228417957,19299,three15749,0.545546865349951,1
845713,9708230,24476,7823,2817,1,800,-0.0162079,1,3896,974,0,0,0,2922,5844.0001526,849506,0.371998228417957,19848,three15750,0.451045295090781,1
846640,9708230,25267,8359,3663,1,800,0,1,3896,974,0,0,974,1948,8766.0001526,794160,0.371998228417957,20425,three15751,0.372760484262741,1
847567,9708230,26066,8560,4511,1,804.9447021,7.075789,1,0,0,0,0,0,0,2921.9999085,860220,0.325498449865712,21027,three15752,0.502747597205805,1
848495,9708230,26874,7950,5358,1,1032.9576416,14.3080196,1,0,0,0,0,0,0,2922,817209,0.247998818945305,21652,three15753,0.417337580397234,1
839220,9707303,19961,5892,2683,1,1093.8852539,16.670517,1,0,0,0,0,0,0,0,851618,0.371998228417957,14955,three15945,0.345461215606725,1
843858,9707303,23472,6122,1502,1,1000,0,1,0,0,0,0,0,0,974,843015,0.371998228417957,19565,three15950,0.430335357519386,1
844785,9707303,24223,6545,2347,1,923.7811279,27.500597,1,0,0,0,0,0,0,2922,851618,0.371998228417957,20064,three15951,0.665664854119077,1
845713,9707303,24987,7056,3195,1,833.2860718,4.9884725,1,7792,974,0,0,0,6818,2921.9999085,858272,0.371998228417957,20593,three15952,0.486646311664797,1
