A128,A129,A130,A154,A347,A361,A362,PMI,toPeru.km,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,distance,weights
1502,3175,1945,1,0,641.213379,25.155966,1,4.99464,0,0,0,0,0,0,974,825811,0.340998,19499,three21938,0.324296757455331,1
2082,3630,2130,1,0,790.060486,17.58407,1,4.72924,0,0,0,0,0,0,974,843015,0.325498,18665,three21939,0.225141889124567,1
2737,4221,2348,1,0,660.815857,20.516584,1,4.6374,0,0,0,0,0,0,0,851618,0.309999,17840,three21940,0.264110587018638,1
2184,4901,2244,1,0,449.338745,17.886511,1,4.14782,0,0,0,0,0,0,2922,843015,0.294499,17026,three21941,0.274936521691887,1
1320,5649,1328,1,0,608.847351,25.047972,1,3.8241,0,0,0,0,0,0,9739.999664,851618,0.247999,16224,three21942,0.264642227533477,1
12503,6552,4582,1,1,1259.075073,28.573326,1,23.03814,0,0,0,0,0,0,0,825811,0.821496,4147,three22013,0.230674827827854,1
13425,7152,4434,1,1,980.482239,6.784744,1,22.33669,0,0,0,0,0,0,0,834413,0.805996,4994,three22014,0.17225812014235,1
13959,6858,4285,1,1,867.69043,7.82351,1,21.65225,0,0,0,0,0,0,0,843015,0.774996,5865,three22015,0.222374482578674,1
13280,6552,4137,1,1,800,8.2e-05,1,20.98649,0,0,0,0,0,0,0,851618,0.759496,6752,three22016,0.223433130520963,1
12632,6343,3990,1,1,787.223145,10.300537,1,20.34124,0,0,0,0,0,0,0,851618,0.774996,7648,three22017,0.32509834757489,1
12023,6243,3842,1,1,800,0,1,19.67483,0,0,0,0,0,0,0,851618,0.774996,8550,three22018,0.271893644354383,1
6584,7598,5701,1,1,1006.368958,10.442309,0,13.18197,0,0,0,0,0,0,974,834413,0.464998,18269,three22029,0.488818669342927,1.98839137645108
6484,7031,4810,1,1,981.764221,28.968328,0,12.6151,0,0,0,0,0,0,974,851618,0.557997,19120,three22030,0.705354233364557,0.662797125483693
1784,1101,1802,1,0,279.085419,1.720367,0,7.06348,0,0,0,0,0,0,36038.000852,860220,0.356498,24973,three22040,0.188398052591959,0.662797125483693
1590,426,1527,1,0,257.048004,0.954841,0,6.55828,0,0,0,0,0,0,44804,851618,0.294499,24114,three22041,0.164013398743749,1.98839137645108
1590,308,1243,1,0,240.968048,0.772974,1,5.93877,0,0,0,0,0,0,53569.998778,846748,0.247999,23261,three22042,0.139119934053057,1
1298,900,958,1,0,240.75528,1.274586,1,5.40809,974,0,0,974,0,0,45778,850644,0.263499,22413,three22043,0.164229481473887,1
615,1611,674,1,0,257.907715,0.8838,1,4.99464,0,0,0,0,0,0,36038.000852,851618,0.263499,21572,three22044,0.191763199833668,1
394,2028,697,1,0,363.47818,12.098179,1,4.6374,0,0,0,0,0,0,12662,860220,0.278999,20739,three22045,0.350627432925797,1
774,2340,1113,1,0,492.39035,26.425795,1,4.14782,0,0,0,0,0,0,3896,843015,0.278999,19913,three22046,0.441299938277055,1
1594,2906,1201,1,0,613.356689,22.457998,1,3.8241,0,0,0,0,0,0,0,860220,0.263499,19097,three22047,0.380659030722779,1
1826,3594,1555,1,0,441.877686,22.125536,1,3.70992,0,0,0,0,0,0,0,834413,0.247999,18292,three22048,0.377082617196247,1
2073,4368,1950,1,0,352.892761,14.483639,1,3.34408,0,0,0,0,0,0,2922,860220,0,17499,three22049,0.342199669522502,1
1516,5194,1176,1,0,557.835632,24.628868,1,2.93295,0,0,0,0,0,0,9739.999565,860220,0,16720,three22050,0.322105197831648,1
174,6831,632,1,0,292.019287,13.898113,0,2.62331,34090,7792,0,1948,6818,17532,19480.000431,850644,0,15211,three22052,0.244820716908854,0.662797125483693
12412,6972,3665,1,1,1188.876587,28.431433,1,22.45193,0,0,0,0,0,0,0,791402,0.914496,4637,three22119,0.229582110913516,1
13341,6458,3517,1,1,957.778076,3.235667,1,21.73156,0,0,0,0,0,0,0,825811,0.883496,5408,three22120,0.174285742277617,1
13357,6010,3368,1,1,966.151978,9.166593,1,21.02744,0,0,0,0,0,0,0,825811,0.852496,6221,three22121,0.226540074749164,1
12646,5663,3220,1,1,852.543762,8.464982,1,20.34124,0,0,0,0,0,0,0,834413,0.852496,7063,three22122,0.287402070668932,1
11964,5430,3072,1,1,780.695312,15.809159,1,19.67483,0,0,0,0,0,0,0,825811,0.883496,7924,three22123,0.387660247290325,1
11319,5314,2924,1,1,711.271667,2.726542,1,19.03031,0,0,0,0,0,0,0,843015,0.945495,8798,three22124,0.344797616526869,1
10715,5343,2855,1,1,721.270508,3.597378,1,18.36318,0,0,0,0,0,0,41882,851618,0.960995,9683,three22125,0.178560917167264,1
10120,5526,3058,1,1,790.928162,10.051168,1,17.71949,0,0,0,0,0,0,42856,851618,0.929996,10574,three22126,0.209526339016535,1
9534,5852,3494,1,0,885.032471,7.898276,1,17.1019,0,0,0,0,0,0,42855.999508,859246,0.852496,11472,three22127,0.0112238051785122,1
9021,6277,3962,1,0,966.667542,12.674015,1,16.51332,0,0,0,0,0,0,42855.999508,860220,0.743996,12374,three22128,0.0127935815168965,1
6294,7162,6311,1,1,1091.751953,15.923337,0,13.78799,0,0,0,0,0,0,0,817209,0.464998,16924,three22133,0.473855113434097,1.32559425096739
5422,5741,3652,1,1,909.472961,16.341917,0,11.32134,0,0,0,0,0,0,973.999992,851618,0.650997,20341,three22137,0.702121868582667,0.662797125483693
4560,4887,1870,1,1,569.129517,17.766697,0,10.36955,0,0,0,0,0,0,1947.999985,860220,0.697497,22045,three22139,0.850831088791411,0.662797125483693
660,975,635,1,0,254.018814,3.660901,1,5.8659,0,0,0,0,0,0,49673.998296,851618,0.309999,24486,three22147,0.177370749946052,1
660,381,351,1,0,247.078201,0.581449,1,5.24662,0,0,0,0,0,0,56491.998778,831491,0.247999,23646,three22148,0.139642529951591,1
517,390,84,1,0,240,0,1,4.6374,14610,974,0,0,3896,9740,49674.001222,837171,0.232499,22813,three22149,0.165734371077743,1
30,976,182,1,0,231.512299,5.264082,1,4.14782,2922,0,2922,0,0,0,39933.998656,774198,0.247999,21987,three22150,0.1817848685847,1
335,1113,108,1,0,283.959259,16.338226,1,3.8241,1948,0,1948,0,0,0,14610.000215,860220,0.216999,21170,three22151,0.448122362046319,1
335,1592,295,1,0,366.174408,16.616377,1,3.34408,0,0,0,0,0,0,3896,834413,0,20362,three22152,0.461466533272366,1
713,2296,276,1,0,368.38916,13.258469,1,2.93295,0,0,0,0,0,0,0,860220,0,19565,three22153,0.459466020575478,1
930,3116,870,1,0,285.838531,9.863918,1,2.78244,0,0,0,0,0,0,0,851618,0,18780,three22154,0.410829969099819,1
1194,3984,1020,1,0,425.44635,10.996176,1,2.62331,0,0,0,0,0,0,974,834413,0,18008,three22155,0.323484082687662,1
960,4875,708,1,0,481.75824,18.818466,1,2.07391,0,0,0,0,0,0,7792,843015,0,17252,three22156,0.327750199050761,1
636,5779,30,1,0,513.762451,18.733292,0,1.85496,0,0,0,0,0,0,7791.999817,860220,0,16513,three22157,0.326849252650814,0.662797125483693
13262,5675,2600,1,1,1000,0,1,21.14981,0,0,0,0,0,0,0,825811,0.914496,5938,three22224,0.174580529412157,1
12795,5183,2452,1,1,1041.141968,10.986205,1,20.42564,0,0,0,0,0,0,0,834413,0.883496,6688,three22225,0.264119280099345,1
12050,4785,2303,1,1,940.977356,12.100297,1,19.71851,0,0,0,0,0,0,0,817209,0.883496,7477,three22226,0.316776139951947,1
11333,4524,2155,1,1,784.519165,7.711946,1,19.03031,0,0,0,0,0,0,0,843015,0.929996,8295,three22227,0.385064691353038,1
10649,4385,2007,1,0,694.77655,4.40863,1,18.36318,0,0,0,0,0,0,0,851618,1.022995,9134,three22228,0.0329741413513827,1
10005,4420,1928,1,0,702.270996,5.701483,1,17.71949,974,974,0,0,0,0,26298,843015,1.115995,9989,three22229,0.0187496446248827,1
9409,4639,2214,1,0,797.837585,2.046029,1,17.05152,0,0,0,0,0,0,32141.999561,851618,1.115995,10855,three22230,0.0139827340032393,1
8808,5020,2696,1,0,800,0,1,16.4088,0,0,0,0,0,0,33115.999561,842041,1.038495,11731,three22231,0.0130005775111982,1
8251,5508,3170,1,0,800.56897,3.153743,1,15.79442,0,0,0,0,0,0,32141.999561,843015,0.929996,12615,three22232,0.0159448881412561,1
7732,5834,3653,1,0,719.12616,19.318531,1,15.21181,0,0,0,0,0,0,32142,851618,0.759496,13504,three22233,0.0354791031121793,1
5463,6271,5461,1,1,915.5,9.004418,0,13.11656,0,0,0,0,0,0,0,825811,0.542497,17101,three22237,0.530017720738605,0.662797125483693
4592,4980,3379,1,1,636.716125,18.617573,0,10.57491,2922,0,0,0,0,2922,973.999992,860220,0.666497,20739,three22241,0.821169777076613,0.662797125483693
4212,4461,2489,1,1,497.506165,14.540382,0,10.03224,0,0,0,0,0,0,7792,860220,0.650997,21572,three22242,0.831536058348177,1.98839137645108
