A128,A129,A130,A154,A347,A361,A362,PML,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,toPeru.within10km,distance,weights
9074,5490,17018,1,0,1972.322144,18.448528,1,0,0,0,0,0,0,2922,817209,5.424974,8550,two25180,0,0.321110689307445,1
8877,4572,17923,1,0,1608.296875,26.238047,1,0,0,0,0,0,0,0,774198,6.73278,8398,two25181,0,0.534900150217437,1
8774,3660,18830,1,0,1262.239868,23.051918,1,0,0,0,0,0,0,0,817209,7.846838,8347,two25182,0,0.658426183596432,1
8767,2761,19739,1,0,1027.352051,12.749925,1,0,0,0,0,0,0,0,843015,8.718708,8398,two25183,0,0.566938664267737,1
8854,1892,20651,1,0,1119.875,10.857623,1,0,0,0,0,0,0,0,843015,8.86402,8550,two25184,0,0.541596400114392,1
9029,1116,21534,1,0,1087.631958,24.503147,1,0,0,0,0,0,0,974,825811,8.040587,8798,two25185,0,0.801131483676995,1
9299,349,22448,1,0,845.837708,9.072982,1,2922,0,1948,974,0,0,973.999992,843015,7.701526,9134,two25186,0,0.609538715227141,1
9650,456,23363,1,0,776.226562,15.769731,1,13636,974,2922,7792,1948,0,1947.999992,842041,7.895275,9548,two25187,0,0.800205903658456,1
10076,1337,24280,1,0,842.07666,4.405371,1,0,0,0,0,0,0,973.999992,834413,7.507777,10032,two25188,0,0.674072983807792,1
10567,2200,25110,1,0,931.369507,8.95411,1,0,0,0,0,0,0,974,834413,7.071841,10574,two25189,0,0.817355423038315,1
11106,3032,25081,1,0,1090,9.837574,1,0,0,0,0,0,0,0,834413,8.282773,11168,two25190,0,0.828320184968037,1
11695,3850,25086,1,0,1371.099976,34.376087,1,0,0,0,0,0,0,0,791402,10.220264,11804,two25191,0,0.965263700904167,1
12325,4240,25124,1,0,1513.908325,23.86418,1,0,0,0,0,0,0,0,825811,12.303066,12477,two25192,1,0.986008831767417,1
12986,3902,25093,1,0,1586.28125,19.404518,1,0,0,0,0,0,0,0,817209,14.628055,13181,two25193,1,0.971540368752049,1
13676,3184,24957,1,0,1516.337646,19.813892,1,0,0,0,0,0,0,8766,843015,15.403052,13912,two25194,1,0.962608613432651,1
14393,2563,24854,1,0,1548.735962,36.833351,1,0,0,0,0,0,0,8766,817209,13.949934,14664,two25195,1,0.986088555147647,1
15133,2063,24786,1,0,1825.0625,33.61739,1,974,0,0,0,0,974,16558,792212,11.52807,15436,two25196,1,0.953373339833894,1
15868,1632,24754,1,0,1838.776001,44.753239,1,0,0,0,0,0,0,8766,774198,8.089024,16224,two25197,1,0.979735599619096,1
16644,1281,24754,1,0,2097.912354,36.13776,1,0,0,0,0,0,0,8766,817209,4.553103,17026,two25198,1,0.954828953203448,1
17436,858,24788,1,0,1977.53125,31.885592,1,0,0,0,0,0,0,0,800004,0,17840,two25199,1,0.934358586810885,1
18240,408,24857,1,0,1893.753784,26.527107,1,0,0,0,0,0,0,0,782800,0,18665,two25200,1,0.867060365544682,1
19883,563,24473,1,0,1841,5.759621,1,0,0,0,0,0,0,0,825811,0,20341,two25202,1,0.502450160429384,1
11444,9150,13743,1,0,2209.41626,38.778114,1,0,0,0,0,0,0,0,731187,1.937491,9859,two25272,0,0.388546866106062,1
10978,8220,14614,1,0,1955.171265,14.275677,1,0,0,0,0,0,0,0,774198,1.695304,10369,two25273,0,0.114689711240794,1
10573,7290,15492,1,0,1770.167358,29.89337,1,0,0,0,0,0,0,0,808606,1.889054,9989,two25274,0,0.508276906583279,1
10236,6360,16375,1,0,1584.118896,13.002512,1,0,0,0,0,0,0,0,843015,3.535921,9683,two25275,0,0.293498768599341,1
9975,5430,17263,1,0,1611.971313,28.651403,1,0,0,0,0,0,0,0,834413,5.764035,9458,two25276,0,0.656775223096722,1
9796,4500,18156,1,0,1569.284424,32.410805,1,0,0,0,0,0,0,0,817209,7.168716,9321,two25277,0,0.740134365774995,1
9703,3570,19052,1,0,1412.279907,22.912354,1,0,0,0,0,0,0,0,808606,8.573397,9274,two25278,0,0.593041588225919,1
9696,2640,19951,1,0,1111.901367,10.148893,1,0,0,0,0,0,0,8766,843015,9.92964,9321,two25279,0,0.401164475749418,1
9775,1710,20853,1,0,1022.262573,6.010098,1,0,0,0,0,0,0,8766,834413,9.687454,9458,two25280,0,0.339980519315789,1
9934,810,21728,1,0,1268.288818,24.586802,1,0,0,0,0,0,0,9740,825811,8.718708,9683,two25281,0,0.701133099217877,1
10179,120,22634,1,0,839.077393,25.442375,1,4870,0,0,1948,1948,974,9739.999565,851618,8.185899,9989,two25282,0,0.837079725843999,1
10502,906,23542,1,0,836.508301,5.075067,1,3896,0,0,1948,1948,0,9739.999565,851618,7.749963,10369,two25283,0,0.556944997150738,1
10894,1682,24452,1,0,997.912781,0.938895,1,2922,0,2922,0,0,0,973.999992,843015,7.217153,10816,two25284,0,0.594020348624937,1
11350,2518,25363,1,0,1006.341003,6.269762,1,0,0,0,0,0,0,974,834413,7.071841,11321,two25285,0,0.776003362864217,1
11858,3396,26011,1,0,1212.52124,22.972963,1,0,0,0,0,0,0,0,817209,8.33121,11877,two25286,0,0.945832400371328,1
12411,3802,26016,1,0,1614.140015,17.640804,1,0,0,0,0,0,0,0,782800,10.510887,12477,two25287,1,0.969687500670957,1
13007,3364,26053,1,0,1619.756714,20.117044,1,0,0,0,0,0,0,0,817209,12.690565,13116,two25288,1,0.978580002218867,1
13640,3073,26011,1,0,1832.645142,17.550728,1,0,0,0,0,0,0,0,791402,15.015553,13787,two25289,1,0.953607889527821,1
14301,2598,25879,1,0,1827.858521,42.569901,1,0,0,0,0,0,0,9740,774198,15.742113,14487,two25290,1,0.990052466630952,1
14988,1871,25781,1,0,2012.559937,26.198139,1,0,0,0,0,0,0,9740.000427,782800,13.949934,15211,two25291,1,0.937908495421258,1
15700,1276,25715,1,0,1788.499634,29.912043,1,0,0,0,0,0,0,9740.000427,834413,11.285884,15956,two25292,1,0.967671864226325,1
16410,792,25683,1,0,1687.468018,25.385315,1,0,0,0,0,0,0,9740.000427,825811,7.7984,16720,two25293,1,0.938923511753942,1
17162,417,25683,1,0,1822.709961,35.438091,1,0,0,0,0,0,0,9740,817209,3.971856,17499,two25294,1,0.96291217793534,1
17930,42,25717,1,0,1723.269409,6.064847,1,0,0,0,0,0,0,0,817209,1.743742,18292,two25295,1,0.678094092382935,1
18714,375,25783,1,0,1691.978882,10.368676,1,0,0,0,0,0,0,0,825811,0,19097,two25296,1,0.769232233439801,1
19510,818,25709,1,0,1841.620972,7.419967,1,0,0,0,0,0,0,0,825811,0,19913,two25297,1,0.681157954476452,1
12242,9019,14107,1,0,2376.874756,20.429148,1,1948,1948,0,0,0,0,0,765595,1.646867,9274,two25369,0,0.140530753505113,1
11807,8107,14957,1,0,2227.350342,13.823367,1,0,0,0,0,0,0,0,774198,1.549993,10032,two25370,0,0.102020752881598,1
11431,7195,15815,1,0,1838.795044,28.869791,1,0,0,0,0,0,0,0,843015,1.889054,10816,two25371,0,0.540564417756777,1
11120,6278,16681,1,0,1788.470215,38.16156,1,0,0,0,0,0,0,0,834413,3.584358,10574,two25372,0,0.761592604357968,1
10881,5366,17554,1,0,1450.654297,21.502399,1,0,0,0,0,0,0,0,834413,6.006221,10369,two25373,0,0.517798108939398,1
10717,4454,18433,1,0,1303.596313,17.6187,1,0,0,0,0,0,0,0,825811,7.410902,10244,two25374,0,0.479686673347928,1
10632,3542,19316,1,0,1211.789551,14.171695,1,0,0,0,0,0,0,0,834413,9.106207,10202,two25375,0,0.476465275588992,1
10626,2629,20203,1,0,1134.579468,3.188307,1,0,0,0,0,0,0,14610,834413,10.704637,10244,two25376,0,0.202869350428843,1
10698,1710,21094,1,0,1070.26001,29.859093,1,1948,0,0,1948,0,0,14610,860220,10.656199,10369,two25377,0,0.815135737486907,1
10843,810,21960,1,0,931.768066,6.867737,1,974,0,0,974,0,0,15584,843015,10.074952,10574,two25378,0,0.354273178772828,1
11068,120,22857,1,0,811.383545,8.266479,1,14610,3896,6818,0,974,2922,15584,860220,9.639017,10855,two25379,0,0.480796175633101,1
11366,1050,23756,1,0,928.205017,12.127812,1,0,0,0,0,0,0,15584,843015,8.767146,11206,two25380,0,0.629148481951384,1
11729,1980,24658,1,0,1054.054321,19.106329,1,0,0,0,0,0,0,974,817209,8.040587,11621,two25381,0,0.858058874448422,1
12153,2910,25562,1,0,1126.99585,16.563387,1,0,0,0,0,0,0,974,817209,7.7984,12092,two25382,1,0.975503966055532,1
12632,3591,26468,1,0,1374.032837,31.523693,1,0,0,0,0,0,0,0,817209,8.573397,12615,two25383,1,0.995139842492512,1
13154,3054,26946,1,0,1600.290039,26.243565,1,0,0,0,0,0,0,0,817209,10.365576,13181,two25384,1,0.990552230609512,1
13718,2523,26981,1,0,1675.744629,22.687952,1,0,0,0,0,0,0,0,817209,12.206192,13787,two25385,1,0.983387727662438,1
14320,2184,26930,1,0,1847.006226,50.381031,1,0,0,0,0,0,0,0,817209,13.998371,14428,two25386,1,0.998184378729363,1
14956,1908,26802,1,0,1997.763306,1.727489,1,974,0,0,0,974,0,8766,774198,14.240557,15098,two25387,1,0.700920524419291,1
15616,1295,26707,1,0,1680.652832,29.199507,1,0,0,0,0,0,0,8765.999565,834413,11.964006,15794,two25388,1,0.9793513331705,1
16301,566,26644,1,0,1723.048584,31.554855,1,0,0,0,0,0,0,8765.999565,825811,9.106207,16513,two25389,1,0.974908320696488,1
16985,30,26613,1,0,1508.269897,6.735177,1,0,0,0,0,0,0,8765.999565,817209,5.957784,17252,two25390,1,0.770403670882332,1
17713,408,26613,1,0,1537.386597,20.807444,1,0,0,0,0,0,0,8766,800004,2.615613,18008,two25391,1,0.907075635445658,1
18459,758,26645,1,0,1631.163574,14.508829,1,0,0,0,0,0,0,0,782800,0,18780,two25392,1,0.84743903267852,1
19221,1194,26710,1,0,1890.897705,24.747398,1,0,0,0,0,0,0,0,774198,0,19565,two25393,1,0.915173053274181,1
13057,8886,14521,1,0,2457.193604,30.361719,1,0,0,0,0,0,0,0,696778,1.356244,8749,two25467,0,0.197337117680284,1
12650,7961,15348,1,0,2142.100342,22.134089,1,0,0,0,0,0,0,0,817209,1.356244,9548,two25468,0,0.305472521997157,1
12300,7036,16186,1,0,1991.171875,20.485043,1,0,0,0,0,0,0,0,843015,1.792179,10369,two25469,0,0.355908334049261,1
12012,6113,17033,1,0,1907.229126,47.64912,1,0,0,0,0,0,0,0,808606,3.439046,11206,two25470,0,0.846207066692784,1
11790,5193,17889,1,0,1657.340942,12.507113,1,0,0,0,0,0,0,0,843015,5.86091,11283,two25471,0,0.291188062034955,1
11639,4277,18751,1,0,1559.694092,20.674517,1,0,0,0,0,0,0,0,817209,7.653089,11168,two25472,0,0.467102324050865,1
11561,3365,19620,1,0,1297.281494,16.406275,1,0,0,0,0,0,0,0,825811,9.639017,11129,two25473,0,0.4763061017135,1
11555,2453,20495,1,0,1189.060425,11.840589,1,0,0,0,0,0,0,14610,834413,11.237446,11168,two25474,0,0.335335852622936,1
11621,1540,21374,1,0,1085.105469,26.535583,1,0,0,0,0,0,0,14610.000364,825811,11.818694,11283,two25475,0,0.689067710042557,1
11755,655,22228,1,0,960.606567,6.481886,1,54544,7792,16558,0,10714,19480,24350.000364,834249,11.818694,11472,two25476,0,0.253243609417,1
11963,240,23115,1,0,869.628479,12.28693,1,38960,2922,30194,0,0,5844,15584.000364,843015,11.576507,11731,two25477,0,0.523002775803827,1
12239,1142,24005,1,0,933.223328,12.903153,1,0,0,0,0,0,0,15584,843015,10.510887,12057,two25478,0,0.642220572753647,1
12577,2053,24897,1,0,1214.935059,23.062044,1,0,0,0,0,0,0,974,825811,9.735891,12443,two25479,1,0.978085753298048,1
12974,2965,25793,1,0,1447.774414,32.158951,1,0,0,0,0,0,0,974,791402,8.960895,12884,two25480,1,0.990297643418956,1
13423,2794,26691,1,0,1364.539062,21.851456,1,0,0,0,0,0,0,0,825811,8.718708,13376,two25481,1,0.986729005985347,1
13920,2320,27591,1,0,1607.56897,36.716251,1,0,0,0,0,0,0,974,774198,9.445268,13912,two25482,1,0.994330622218377,1
14454,1747,27910,1,0,1513.137695,11.791513,1,0,0,0,0,0,0,974,800004,10.704637,14487,two25483,1,0.956556193119611,1
15026,1299,27849,1,0,1515.048828,30.911482,1,0,0,0,0,0,0,974,817209,11.915568,15098,two25484,1,0.991741610893846,1
15633,1025,27726,1,0,1843.854004,36.332474,1,0,0,0,0,0,0,1948,817209,11.576507,15739,two25485,1,0.99180622024933,1
16271,711,27634,1,0,1718.403198,13.043845,1,0,0,0,0,0,0,1948.000053,825811,9.203081,16408,two25486,1,0.931475698288358,1
17591,684,27543,1,0,1557.853882,28.317398,1,0,0,0,0,0,0,973.999992,817209,3.971856,17816,two25488,1,0.978274490425162,1
18295,1240,27543,1,0,1915.151733,22.919151,1,0,0,0,0,0,0,974,808606,0,18549,two25489,1,0.950351983136943,1
19018,1622,27574,1,0,1930.392212,27.256027,1,0,0,0,0,0,0,0,774198,0,19299,two25490,1,0.954545283736241,1
19758,2012,27636,1,0,1907.421021,18.087114,1,0,0,0,0,0,0,0,774198,0,20064,two25491,1,0.901043434164123,1
13886,8850,14803,1,0,2597.450928,6.512362,1,0,0,0,0,0,0,0,782800,1.404681,8295,two25567,0,0.0564417662764876,1
13504,7920,15731,1,0,2397.324951,3.843544,1,0,0,0,0,0,0,0,817209,1.404681,9134,two25568,0,0.073237926192832,1
13177,6990,16600,1,0,2118.600098,31.206339,1,0,0,0,0,0,0,0,825811,1.743742,9989,two25569,0,0.57601576852526,1
12908,6060,17427,1,0,2005.7229,22.847374,1,0,0,0,0,0,0,0,825811,3.099985,10855,two25570,0,0.413922346966155,1
12703,5130,18265,1,0,1788.548828,17.823662,1,0,0,0,0,0,0,0,851618,5.231225,11731,two25571,0,0.405056436615214,1
12562,4200,19110,1,0,1443.058228,29.222504,1,0,0,0,0,0,0,0,800004,7.459339,12092,two25572,0,0.637822902054037,1
12490,3270,19964,1,0,1344.106934,9.342518,1,0,0,0,0,0,0,0,834413,9.639017,12057,two25573,0,0.323484796367552,1
12485,2340,20823,1,0,1185.409424,5.367115,1,0,0,0,0,0,0,14610,834413,11.382758,12092,two25574,0,0.210946672949329,1
12546,1410,21689,1,0,1081.444458,20.966431,1,4870,0,0,0,0,4870,14610.000364,834413,12.496815,12199,two25575,0,0.577970701599512,1
12670,510,22532,1,0,944.628113,4.67961,1,24350,1948,18506,0,0,3896,21428.000364,811365,13.078063,12374,two25576,0,0.198821131464468,1
12864,391,23407,1,0,985.022827,27.161489,1,0,0,0,0,0,0,15583.999882,834413,12.448378,12615,two25577,0,0.786541387359554,1
13120,1312,24286,1,0,1090.648193,8.776228,1,0,0,0,0,0,0,15583.999561,834413,11.140572,12918,two25578,1,0.848031507869777,1
13436,2229,25169,1,0,1314.358521,22.98348,1,0,0,0,0,0,0,973.999992,817209,10.220264,13279,two25579,1,0.974728153206023,1
13808,2566,26055,1,0,1511.167725,22.402874,1,0,0,0,0,0,0,974,817209,9.203081,13694,two25580,1,0.978023521861615,1
14231,1991,26944,1,0,1637.952026,18.897705,1,0,0,0,0,0,0,0,817209,8.234336,14157,two25581,1,0.972081381278416,1
14701,1518,27836,1,0,1489.701782,12.033265,1,0,0,0,0,0,0,974,817209,8.040587,14664,two25582,1,0.959411378711071,1
15211,1015,28730,1,0,1532.164062,23.724184,1,0,0,0,0,0,0,973.999992,817209,8.33121,15211,two25583,1,0.987335277439371,1
15756,450,28769,1,0,1381.451538,23.213903,1,0,0,0,0,0,0,973.999992,817209,8.767146,15794,two25584,1,0.985626661206206,1
16336,134,28650,1,0,1424.439941,28.855196,1,0,0,0,0,0,0,1948.000053,825811,8.185899,16408,two25585,1,0.989493717210539,1
16947,120,28561,1,0,1376.960449,9.485435,1,0,0,0,0,0,0,1948.000053,808606,6.248408,17051,two25586,1,0.924436061771378,1
17586,553,28501,1,0,1368.599609,5.478087,1,0,0,0,0,0,0,973.999992,834413,4.214042,17719,two25587,1,0.913642125831931,1
18224,1260,28473,1,0,1605.554565,21.136805,1,0,0,0,0,0,0,973.999992,800004,0,18409,two25588,1,0.965462257973548,1
18904,1992,28473,1,0,1931.256958,42.76651,1,0,0,0,0,0,0,974,774198,0,19120,two25589,1,0.992535513933878,1
19605,2482,28503,1,0,2055.697266,33.197903,1,974,0,974,0,0,0,0,808606,0,19848,two25590,1,0.986010809276962,1
20324,2832,28563,1,0,2330.086426,10.979459,1,0,0,0,0,0,0,0,782800,0,20593,two25591,1,0.853293988969969,1
14728,8895,14875,1,0,2438.350098,25.214376,1,974,0,0,0,0,974,0,610756,1.792179,7924,two25666,0,0.0801517594110066,1
14368,7970,15802,1,0,2170.501221,17.579464,1,0,0,0,0,0,0,0,800004,1.743742,8798,two25667,0,0.230408854243845,1
14061,7047,16729,1,0,1938.647949,32.330532,1,0,0,0,0,0,0,0,791402,1.985928,9683,two25668,0,0.577277562074083,1
13810,6126,17657,1,0,1821.167603,19.287436,1,0,0,0,0,0,0,0,817209,2.66405,10574,two25669,0,0.375721475591641,1
13617,5205,18584,1,0,1660.473511,6.553591,1,0,0,0,0,0,0,0,834413,4.26248,11472,two25670,0,0.207380072176735,1
13487,4285,19507,1,0,1387.878418,7.368326,1,0,0,0,0,0,0,0,817209,6.635906,12374,two25671,0,0.240870807759095,1
13419,3364,20344,1,0,1282.065918,13.964675,1,0,0,0,0,0,0,0,834413,8.86402,12984,two25672,0,0.438169350930294,1
13414,2444,21188,1,0,1181.65918,5.877518,1,0,0,0,0,0,0,14610,834413,10.46245,13017,two25673,0,0.221635145178534,1
13471,1524,22039,1,0,1104.758057,15.761329,1,0,0,0,0,0,0,14610.000303,843015,12.157755,13116,two25674,0,0.476973964320933,1
13587,632,22869,1,0,981.453552,5.176229,1,20454,974,974,2922,11688,3896,15584.000303,817209,13.174937,13279,two25675,0,0.245506223966591,1
13768,270,23732,1,0,986.33844,16.486731,1,0,0,0,0,0,0,15583.999882,843015,12.303066,13504,two25676,1,0.88630230185075,1
14008,1179,24599,1,0,1178.871704,19.320776,1,0,0,0,0,0,0,16557.999561,824837,10.898386,13787,two25677,1,0.921145340372022,1
14304,2101,25471,1,0,1355.519409,25.635464,1,0,0,0,0,0,0,973.999992,817209,9.92964,14126,two25678,1,0.97849733476379,1
14654,1909,26347,1,0,1231.982178,9.042085,1,0,0,0,0,0,0,974,825811,8.767146,14517,two25679,1,0.936677526924806,1
15053,1251,27227,1,0,1428.104004,17.362871,1,0,0,0,0,0,0,0,817209,7.507777,14955,two25680,1,0.967309630389839,1
15498,724,28110,1,0,1425.60376,21.744513,1,0,0,0,0,0,0,974,851618,6.587469,15436,two25681,1,0.985385823462599,1
15984,254,28995,1,0,1261.562744,29.939121,1,0,0,0,0,0,0,973.999992,825811,5.909347,15956,two25682,1,0.993416127627083,1
16506,254,29690,1,0,1186.393921,9.693906,1,0,0,0,0,0,0,1947.999992,824837,5.473411,16513,two25683,1,0.966223307432471,1
17060,721,29574,1,0,1285.553101,10.488935,1,0,0,0,0,0,0,1948.000053,843015,4.698415,17101,two25684,1,0.969918099518185,1
17646,997,29488,1,0,1475.69519,36.93969,1,0,0,0,0,0,0,1948,782800,3.293734,17719,two25685,1,0.994243858343349,1
18261,1341,29430,1,0,1575.940552,22.361479,1,0,0,0,0,0,0,974,825811,0,18363,two25686,1,0.983436086964833,1
18880,1845,29403,1,0,1720.735107,32.053627,1,0,0,0,0,0,0,974,774198,0,19030,two25687,1,0.987927772979111,1
19539,2568,29403,1,0,1717.229614,27.207558,1,1948,1948,0,0,0,0,974,765595,0,19718,two25688,1,0.98085237824111,1
20218,3294,29432,1,0,2257.162354,36.564148,1,0,0,0,0,0,0,0,627960,0,20425,two25689,1,0.963068833321556,1
15858,9940,14017,1,0,2439.407227,28.155546,1,0,0,0,0,0,0,0,653767,2.179677,6752,two25764,0,0.142740128893689,1
15579,9020,14944,1,0,2132.217529,9.818719,1,0,0,0,0,0,0,0,774198,1.937491,7648,two25765,0,0.106825156661997,1
15240,8099,15872,1,0,1894.277954,19.580099,1,0,0,0,0,0,0,0,800004,1.889054,8550,two25766,0,0.319131626166201,1
14950,7178,16799,1,0,1797.1875,5.795737,1,0,0,0,0,0,0,0,843015,1.840616,9458,two25767,0,0.180435172571332,1
14714,6258,17726,1,0,1600.808472,3.370278,1,0,0,0,0,0,0,0,817209,1.889054,10369,two25768,0,0.147006345157619,1
14534,5337,18653,1,0,1431.02771,14.512195,1,0,0,0,0,0,0,0,834413,3.003111,11283,two25769,0,0.402331799272181,1
14412,4416,19580,1,0,1349.854492,7.103285,1,0,0,0,0,0,0,0,843015,5.182788,12199,two25770,0,0.293551080195579,1
14349,3495,20508,1,0,1225.974976,13.105062,1,0,0,0,0,0,0,0,834413,7.26559,13116,two25771,0,0.437781777781645,1
14344,2571,21435,1,0,1163.112549,3.654396,1,2922,0,0,0,0,2922,5844,860220,8.621834,13787,two25772,0,0.279009519743156,1
14397,1653,22362,1,0,1103.28125,13.836487,1,0,0,0,0,0,0,5844,834413,10.559325,14035,two25773,0,0.484655858045561,1
14506,759,23239,1,0,1023.069519,15.681238,1,13636,0,5844,0,0,7792,6818,843015,11.818694,14187,two25774,0,0.584363332231579,1
14675,150,24088,1,0,1024.471191,28.127714,1,8766,0,0,0,0,8766,6818.000053,843015,11.576507,14398,two25775,1,0.965853721623673,1
14900,1053,24943,1,0,1066.62793,6.601868,1,0,0,0,0,0,0,6818.000053,834413,10.849948,14664,two25776,1,0.850585767204224,1
15180,1435,25804,1,0,1152.82605,16.227776,1,0,0,0,0,0,0,973.999992,834413,9.735891,14983,two25777,1,0.957172254221242,1
15510,1167,26669,1,0,1219.924072,18.75079,1,0,0,0,0,0,0,974,817209,8.185899,15352,two25778,1,0.966014343773665,1
15887,593,27538,1,0,1445.25,16.938261,1,0,0,0,0,0,0,0,851618,6.635906,15767,two25779,1,0.970198062868594,1
16309,42,28411,1,0,1152.281982,22.616415,1,0,0,0,0,0,0,974,817209,5.3281,16224,two25780,1,0.982590844902914,1
16772,523,29288,1,0,1323.415771,26.720949,1,0,0,0,0,0,0,973.999992,817209,4.068731,16720,two25781,1,0.990433250843673,1
17273,998,30168,1,0,1492.102539,31.514507,1,0,0,0,0,0,0,973.999992,834413,3.293734,17252,two25782,1,0.995762860123523,1
17803,1560,30499,1,0,1577.827026,9.824755,1,0,0,0,0,0,0,973.999992,825811,2.615613,17816,two25783,1,0.970262228759583,1
18366,1888,30415,1,0,1470.517456,25.555414,1,0,0,0,0,0,0,974,817209,1.646867,18409,two25784,1,0.992447895104976,1
18957,2178,30360,1,0,1761.785156,40.850151,1,0,0,0,0,0,0,0,739789,0,19030,two25785,1,0.995264603990785,1
19554,2582,30333,1,0,2010.469482,45.54509,1,0,0,0,0,0,0,0,774198,0,19674,two25786,1,0.997187274551872,1
20195,3160,30333,1,0,2187.518555,6.142087,1,0,0,0,0,0,0,0,817209,0,20341,two25787,1,0.925326582507654,1
16407,10065,14091,1,0,2490.590332,37.817539,1,1948,0,0,1948,0,0,0,636562,2.324989,6558,two25862,1,0.659566322748665,1
16411,9143,15018,1,0,2345.695312,17.399599,1,0,0,0,0,0,0,0,774198,1.937491,7477,two25863,1,0.538216539490161,1
16089,8220,15943,1,0,2075.05249,17.136299,1,0,0,0,0,0,0,0,834413,1.937491,8398,two25864,1,0.715463745966414,1
15816,7290,16869,1,0,1999.437622,0.943061,1,0,0,0,0,0,0,0,834413,1.840616,9321,two25865,1,0.388086458196592,1
15593,6360,17795,1,0,1896.815186,20.594711,1,0,0,0,0,0,0,0,825811,1.646867,10244,two25866,0,0.426809307058016,1
15423,5430,18722,1,0,1525.596191,15.841462,1,0,0,0,0,0,0,0,825811,2.615613,11168,two25867,0,0.402544623650732,1
15307,4500,19649,1,0,1511.413208,10.981309,1,0,0,0,0,0,0,0,834413,4.649978,11804,two25868,0,0.340033689961827,1
15248,3570,20576,1,0,1401.837646,11.018146,1,0,0,0,0,0,0,0,834413,6.442157,12477,two25869,0,0.379334259392836,1
15244,2640,21504,1,0,1275.156494,15.627048,1,0,0,0,0,0,0,0,834413,7.846838,13181,two25870,0,0.526050664191347,1
15294,1710,22432,1,0,1232.010864,18.491535,1,974,0,0,0,0,974,0,834413,9.639017,13912,two25871,1,0.897606005268209,1
15396,810,23329,1,0,1135.876221,14.384444,1,0,0,0,0,0,0,974,834413,10.607762,14664,two25872,1,0.869353034604397,1
15556,120,24256,1,0,966.921753,9.490867,1,16558,3896,5844,1948,974,3896,974,860220,10.317138,15296,two25873,1,0.872761550397139,1
15768,729,25183,1,0,1024.82019,9.475554,1,2922,0,0,0,0,2922,974,834413,9.735891,15547,two25874,1,0.891052758136029,1
16033,553,26110,1,0,1072.839966,8.828219,1,8766,0,0,5844,0,2922,974,782800,8.767146,15848,two25875,1,0.8604563377376,1
16345,362,27007,1,0,1070.73291,13.396961,1,0,0,0,0,0,0,974,817209,7.168716,16197,two25876,1,0.941974455404898,1
16704,30,27866,1,0,1076.026245,23.656292,1,0,0,0,0,0,0,0,825811,5.764035,16591,two25877,1,0.982440704535828,1
17106,678,28729,1,0,1197.256592,21.327488,1,0,0,0,0,0,0,974,817209,4.553103,17026,two25878,1,0.982219851288445,1
17548,1297,29596,1,0,1414.023315,16.851604,1,0,0,0,0,0,0,974,825811,3.245297,17499,two25879,1,0.980173682192514,1
18027,1771,30467,1,0,1747.32019,32.420883,1,0,0,0,0,0,0,974,791402,2.373426,18008,two25880,1,0.994114794046423,1
18539,2268,31341,1,0,1560.982422,20.753258,1,0,0,0,0,0,0,974,825811,1.840616,18549,two25881,1,0.992318933006116,1
19080,2750,31313,1,0,1603.451538,36.156681,1,0,0,0,0,0,0,974,791402,0,19120,two25882,1,0.997368046861674,1
19649,3026,31259,1,0,2072.253906,11.579958,1,0,0,0,0,0,0,0,774198,0,19718,two25883,1,0.958842441738467,1
20226,3380,31233,1,0,2160.692871,2.348461,1,0,0,0,0,0,0,0,808606,0,20341,two25884,1,0.924613027301899,1
16888,9988,14200,1,0,2507.785156,36.532101,1,0,0,0,0,0,0,0,679573,3.535921,6492,two25959,1,0.717195887775023,1
17278,9119,15120,1,0,2207.578857,12.680145,1,974,0,0,974,0,0,0,791402,3.19686,7419,two25960,1,0.497953908443547,1
16973,8202,16042,1,0,1993.113403,12.057337,1,974,0,0,974,0,0,0,808606,2.857799,8347,two25961,1,0.575147685861139,1
16714,7289,16964,1,0,1799.108032,2.690492,1,0,0,0,0,0,0,0,800004,2.66405,9274,two25962,1,0.393558341619169,1
16503,6381,17887,1,0,1666.540771,22.585352,1,0,0,0,0,0,0,0,791402,2.470301,9859,two25963,1,0.81975486138629,1
16342,5460,18810,1,0,1604.661621,10.323885,1,0,0,0,0,0,0,0,817209,3.535921,10493,two25964,1,0.679712017478802,1
16233,4530,19735,1,0,1599.994751,0.094192,1,0,0,0,0,0,0,0,843015,5.473411,11168,two25965,0,0.17248015578471,1
16178,3601,20660,1,0,1461.810181,17.159248,1,0,0,0,0,0,0,0,834413,7.023404,11877,two25966,0,0.526637455190845,1
16174,2671,21585,1,0,1331.05188,10.254524,1,0,0,0,0,0,0,0,843015,8.573397,12615,two25967,0,0.430452620512885,1
16221,1742,22510,1,0,1397.417358,5.487139,1,0,0,0,0,0,0,0,825811,9.832766,13376,two25968,1,0.699215560603967,1
16317,844,23407,1,0,1108.237061,15.804734,1,0,0,0,0,0,0,0,817209,9.881203,14157,two25969,1,0.87958734585439,1
16468,60,24333,1,0,982.114319,4.907487,1,33116,4870,0,7792,0,20454,0,688176,9.009332,14955,two25970,1,0.506636152235272,1
