A128,A129,A130,A154,A347,A361,A362,PML,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,distance,weights,x,y,long,lat
21379,5114,32853,1,0,2118.8825684,4.4245815,1,0,0,0,0,0,0,0,817209,0,21352,two26172,0.959754811521452,1,816033,9631249,-78.1562809117267,-3.3320398389777
16591,8172,12990,1,0,2598.2680664,2.4799478,1,0,0,0,0,0,0,7791.9997559,780852,5.81247231903058,4729,two26245,0.0470919563594222,1,795629,9630322,-78.3397242539315,-3.34093684930304
17375,8770,13920,1,0,2313.2714844,22.7989597,1,0,0,0,0,0,0,4870.0001068,774198,7.26559039878822,4994,two26246,0.358956046200619,1,796556,9630322,-78.3313842118921,-3.34091411725531
18173,9189,14850,1,0,2000,0,1,0,0,0,0,0,0,1948,825811,8.62183393989536,5408,two26247,0.17120651903678,1,797484,9630322,-78.3230442270077,-3.34089131425943
18984,8270,15755,1,0,2058.8928223,7.4437842,1,974,0,0,974,0,0,0,800004,8.13746124664281,5938,two26248,0.26600090913331,1,798411,9630322,-78.3147042994565,-3.34086844031782
19649,7354,16643,1,0,1979.0046387,15.7874441,1,0,0,0,0,0,0,0,800004,6.78121770553567,6558,two26249,0.453297682928332,1,799338,9630322,-78.3063644294166,-3.34084549543289
19426,6443,17534,1,0,1825.2640381,15.2305031,1,0,0,0,0,0,0,0,825811,6.82965497486093,7243,two26250,0.526767300791324,1,800266,9630322,-78.298024617066,-3.34082247960708
19245,5537,18428,1,0,1715.6966553,14.8135672,1,0,0,0,0,0,0,0,817209,7.12027859081246,7978,two26251,0.529559461740372,1,801193,9630322,-78.2896848625829,-3.34079939284282
19107,4640,19326,1,0,1598.7052002,9.6449423,1,0,0,0,0,0,0,0,825811,7.70152582271551,8749,two26252,0.461662589074496,1,802121,9630322,-78.2813451661453,-3.34077623514256
19014,3760,20227,1,0,1492.0755615,10.8012915,1,0,0,0,0,0,0,0,843015,9.68745386505096,9548,two26253,0.552309191080062,1,803048,9630322,-78.2730055279312,-3.34075300650874
18966,2911,21130,1,0,1393.7182617,8.7307949,1,0,0,0,0,0,0,0,834413,12.2546291392895,10369,two26254,0.520897603279334,1,803976,9630322,-78.2646659481188,-3.34072970694384
18963,2105,22036,1,0,1246.8071289,9.3179693,1,0,0,0,0,0,0,1948,825811,13.0780627178188,11206,two26255,0.538875562491195,1,804903,9630322,-78.2563264268861,-3.34070633645031
19003,1323,22943,1,0,1203.6118164,8.0762367,1,0,0,0,0,0,0,1947.9999847,825811,12.157754600639,12057,two26256,0.536185442878162,1,805831,9630322,-78.2479869644111,-3.34068289503062
19086,563,23823,1,0,1169.2784424,5.1083851,1,0,0,0,0,0,0,1947.9999847,843015,10.7530737902066,12918,two26257,0.525926130941314,1,806758,9630322,-78.2396475608719,-3.34065938268727
19214,295,24734,1,0,1204.2283936,12.6787586,1,0,0,0,0,0,0,1947.9999847,843015,9.15464390247316,13787,two26258,0.723367345915027,1,807686,9630322,-78.2313082164465,-3.34063579942274
19387,1194,25646,1,0,1554.3215332,37.6926155,1,0,0,0,0,0,0,1948,834413,6.82965497486093,14664,two26259,0.969201230119888,1,808613,9630322,-78.2229689313129,-3.34061214523953
19603,2113,26559,1,0,1742.1689453,26.4275627,1,0,0,0,0,0,0,0,825811,4.74685239387497,15547,two26260,0.944161169132879,1,809541,9630322,-78.2146297056492,-3.34058842014013
19859,3039,27474,1,0,1824.8760986,53.7822075,1,0,0,0,0,0,0,0,800004,3.5359206607436,16434,two26261,0.995922735279114,1,810468,9630322,-78.2062905396334,-3.34056462412707
20156,3434,28389,1,0,1987.8594971,6.3920574,1,0,0,0,0,0,0,0,825811,0,17326,two26262,0.852753462959632,1,811396,9630322,-78.1979514334434,-3.34054075720286
20490,3770,29305,1,0,1810.2958984,11.2127428,1,0,0,0,0,0,0,0,774198,0,18222,two26263,0.898322772309952,1,812323,9630322,-78.1896123872574,-3.34051681937002
20860,4185,30223,1,0,1918.6033936,6.0310307,1,0,0,0,0,0,0,0,774198,0,19120,two26264,0.884079800165141,1,813251,9630322,-78.1812734012532,-3.3404928106311
21265,4674,31141,1,0,2046.3151855,6.747467,1,0,0,0,0,0,0,0,843015,0,20021,two26265,0.951145911099268,1,814178,9630322,-78.1729344756089,-3.34046873098863
21702,5282,32059,1,0,2037.8392334,9.3687067,1,0,0,0,0,0,0,0,817209,0,20924,two26266,0.967625392553128,1,815106,9630322,-78.1645956105025,-3.34044458044516
17120,7456,12990,1,0,2444.1623535,22.7672539,1,2922,0,0,1948,974,0,5843.9997559,524734,6.78121770553567,3824,two26338,0.0392489848088317,1,795629,9629394,-78.3397016419145,-3.34931866633893
17881,8107,13920,1,0,2400.0739746,0.4344104,1,0,0,0,0,0,0,4870.0001068,653767,8.52495940124485,4147,two26339,0.02594909514397,1,796556,9629394,-78.3313615291905,-3.34929587713576
18657,8808,14850,1,0,2155.0703125,30.7052269,1,0,0,0,0,0,0,1948,817209,10.462450174255,4637,two26340,0.737419810297852,1,797484,9629394,-78.323021473624,-3.34927301680607
19448,8139,15780,1,0,1953.5679932,16.7113895,1,0,0,0,0,0,0,0,817209,10.8499483288571,5246,two26341,0.513647963262614,1,798411,9629394,-78.3146814753932,-3.34925008535226
20249,7232,16710,1,0,1896.6405029,28.1809483,1,0,0,0,0,0,0,0,817209,9.63901659572571,5938,two26342,0.76125948499156,1,799338,9629394,-78.306341534676,-3.34922708277676
20334,6307,17640,1,0,1793,13.0569477,1,0,0,0,0,0,0,0,817209,9.63901659572571,6688,two26343,0.481858082963556,1,800266,9629394,-78.2980016516506,-3.34920400908202
20161,5384,18570,1,0,1642.4000244,10.3437481,1,0,0,0,0,0,0,0,834413,9.78432840370147,7477,two26344,0.489880752822316,1,801193,9629394,-78.2896618264951,-3.34918086427047
20030,4459,19500,1,0,1401.2617188,5.0211105,1,0,0,0,0,0,0,0,825811,9.63901659572571,8295,two26345,0.396709699931655,1,802121,9629394,-78.2813220593875,-3.34915764834457
19942,3535,20430,1,0,1393.296875,11.7250309,1,0,0,0,0,0,0,0,834413,11.1405719448086,9134,two26346,0.580890367963419,1,803048,9629394,-78.272982350506,-3.34913436130676
19896,2613,21360,1,0,1295.0101318,14.2142,1,0,0,0,0,0,0,0,843015,13.6108726803966,9989,two26347,0.67552521368102,1,803976,9629394,-78.2646427000285,-3.34911100315953
19893,1702,22262,1,0,1246.5760498,6.5507622,1,0,0,0,0,0,0,1948,851618,13.8530590270229,10855,two26348,0.53444817336856,1,804903,9629394,-78.2563031081333,-3.34908757390534
19931,831,23160,1,0,1198.6875,3.7349262,1,0,0,0,0,0,0,1947.9999847,843015,12.6421272938915,11731,two26349,0.472799915589381,1,805831,9629394,-78.2479635749982,-3.34906407354667
20010,67,24032,1,0,1200,0,1,18506,0,974,4870,3896,8766,3895.9999847,823863,11.5280700994106,12615,two26350,0.357873078246677,1,806758,9629394,-78.2396241008013,-3.349040502086
20133,690,24935,1,0,1223.4101563,13.6870871,1,3896,0,0,0,0,3896,1947.9999847,825811,9.78432840370147,13504,two26351,0.749239851077824,1,807686,9629394,-78.2312846857208,-3.34901685952584
20298,1477,25840,1,0,1494.4765625,29.8576775,1,0,0,0,0,0,0,1948,851618,6.78121770553567,14398,two26352,0.955463746443527,1,808613,9629394,-78.2229453299346,-3.3489931458687
20503,2333,26747,1,0,1786.3946533,18.2057762,1,0,0,0,0,0,0,0,834413,4.31091696994768,15296,two26353,0.907298619302103,1,809541,9629394,-78.2146060336208,-3.34896936111706
20749,3223,27655,1,0,1998.9494629,2.5850959,1,0,0,0,0,0,0,0,774198,0,16197,two26354,0.683664231641266,1,810468,9629394,-78.2062667969573,-3.34894550527346
21033,4125,28565,1,0,1972,26.4436436,1,0,0,0,0,0,0,0,774198,0,17101,two26355,0.966864555393579,1,811396,9629394,-78.1979276201223,-3.34892157834043
21353,4613,29476,1,0,1961.0405273,1.4181882,1,0,0,0,0,0,0,0,825811,0,18008,two26356,0.873413960052023,1,812323,9629394,-78.1895885032937,-3.34889758032049
21709,5017,30388,1,0,1888.6809082,5.7198205,1,0,0,0,0,0,0,0,808606,0,18916,two26357,0.927887496632364,1,813251,9629394,-78.1812494466495,-3.34887351121618
17682,6792,13002,1,0,2396.7883301,19.5425434,0,0,0,0,0,0,0,5844,774198,6.5390313589094,2932,two26429,0.178413188019127,0.33769322235434,795629,9628467,-78.339678972918,-3.35770048178568
18420,7501,13931,1,0,2189.0742188,10.6960049,1,0,0,0,0,0,0,4870,756993,8.37964759326908,3344,two26430,0.13501676838554,1,796556,9628467,-78.3313387893315,-3.35767763542616
19174,8254,14860,1,0,2079.0878906,32.3877373,1,0,0,0,0,0,0,1948,774198,10.8499483288571,3934,two26431,0.693753535574624,1,797484,9628467,-78.3229986629048,-3.35765471776171
19944,7846,15790,1,0,2046.6470947,12.4410534,1,0,0,0,0,0,0,0,834413,12.0608800619884,4637,two26432,0.445255073942979,1,798411,9628467,-78.3146585938162,-3.35763172879477
20698,6954,16719,1,0,1957.6114502,18.3458385,1,0,0,0,0,0,0,0,817209,11.2374464834591,5408,two26433,0.564785653117368,1,799338,9628467,-78.3063185822436,-3.35760866852777
21245,6072,17649,1,0,1794.6855469,9.7609825,1,0,0,0,0,0,0,0,825811,11.3343210221096,6221,two26434,0.423769401866545,1,800266,9628467,-78.2979786283653,-3.35758553696316
21079,5200,18578,1,0,1565.3931885,15.4011831,1,0,0,0,0,0,0,0,834413,11.1890092141339,7063,two26435,0.606693667691491,1,801193,9628467,-78.2896387323593,-3.35756233410338
20954,4329,19508,1,0,1400.1593018,1.6704365,1,0,0,0,0,0,0,0,843015,10.268701096954,7924,two26436,0.358387029563075,1,802121,9628467,-78.2812988944037,-3.35753905995088
20869,3449,20437,1,0,1340.5906982,8.7447729,1,0,0,0,0,0,0,0,825811,11.1890092141339,8798,two26437,0.503029750659658,1,803048,9628467,-78.2729591146767,-3.35751571450814
20826,2522,21367,1,0,1217.470459,10.9704885,1,0,0,0,0,0,0,0,834413,13.2233745257946,9683,two26438,0.598185010482234,1,803976,9628467,-78.2646193933561,-3.35749229777763
20823,1594,22297,1,0,1200,0,1,0,0,0,0,0,0,1948,834413,12.7874391018673,10574,two26439,0.360923042228571,1,804903,9628467,-78.2562797306202,-3.35746880976182
20859,670,23226,1,0,1200,0,1,0,0,0,0,0,0,1947.9999847,834413,11.4311955607601,11472,two26440,0.372896818089657,1,805831,9628467,-78.247940126647,-3.3574452504632
20934,210,24126,1,0,1200,0,0,3896,0,0,0,0,3896,1947.9999847,851618,10.5593247129055,12374,two26441,0.441767797276133,6.41617122473246,806758,9628467,-78.2396005816145,-3.35742161988427
21052,1135,25056,1,0,1200,0,1,0,0,0,0,0,0,1947.9999847,834413,8.96089482517214,13279,two26442,0.526417830969782,1,807686,9628467,-78.2312610957008,-3.35739791802752
21210,1972,25986,1,0,1388.3479004,17.3790398,1,0,0,0,0,0,0,1948,834413,6.15153320430736,14187,two26443,0.8840480196862,1,808613,9628467,-78.2229216690839,-3.35737414489547
21407,2754,26916,1,0,1653.0495605,20.8410854,1,0,0,0,0,0,0,0,817209,3.92341881534564,15098,two26444,0.930561474400937,1,809541,9628467,-78.2145823019419,-3.35735030049063
21642,3555,27845,1,0,1996.9650879,1.0833569,1,0,0,0,0,0,0,0,774198,0,16010,two26445,0.688402901732923,1,810468,9628467,-78.2062429944529,-3.35732638481553
21914,4401,28770,1,0,1985.9090576,24.6796436,1,0,0,0,0,0,0,0,774198,0,16924,two26446,0.966375757129752,1,811396,9628467,-78.1979037467947,-3.35730239787269
22222,5274,29674,1,0,1969.8707275,1.0258882,1,0,0,0,0,0,0,0,774198,0,17840,two26447,0.847279921248739,1,812323,9628467,-78.1895645591455,-3.35727833966467
17899,6967,14000,1,0,2355.208252,14.3762445,0,0,0,0,0,0,0,0,636562,6.78121770553567,2623,two26518,0.0819491311942348,0.33769322235434,796556,9627539,-78.3313159923125,-3.36605939212252
18644,7771,14925,1,0,2159.5307617,15.5807505,1,0,0,0,0,0,0,0,774198,8.96089482517214,3344,two26519,0.340399242831953,1,797484,9627539,-78.3229757948475,-3.36603641712239
19404,7639,15851,1,0,1998.5428467,18.072134,1,0,0,0,0,0,0,0,808606,10.3171383662793,4147,two26520,0.53424404256318,1,798411,9627539,-78.314635654723,-3.36601337064139
20179,6724,16777,1,0,1798.833374,3.6806347,1,0,0,0,0,0,0,0,817209,10.0265147503277,4994,two26521,0.277796000264189,1,799338,9627539,-78.306295572117,-3.36599025268195
20966,5814,17703,1,0,1797.2042236,4.0944595,1,0,0,0,0,0,0,0,843015,10.1718265583035,5865,two26522,0.339091855079997,1,800266,9627539,-78.2979555472077,-3.36596706324652
21765,4911,18630,1,0,1800.0141602,0.3873804,1,0,0,0,0,0,0,0,834413,10.2202638276288,6752,two26523,0.264255127408216,1,801193,9627539,-78.2896155801732,-3.36594380233756
21878,4014,19557,1,0,1625.9139404,17.9274654,1,0,0,0,0,0,0,0,808606,9.59057932640045,7648,two26524,0.612375751789084,1,802121,9627539,-78.2812756711915,-3.36592046995753
21797,3132,20484,1,0,1473.0031738,11.8099909,1,0,0,0,0,0,0,0,834413,10.5593247129055,8550,two26525,0.56262339215997,1,803048,9627539,-78.2729358204408,-3.3658970661089
21755,2261,21412,1,0,1322.3864746,10.3785896,1,0,0,0,0,0,0,0,834413,11.9640055233379,9458,two26526,0.564581665463649,1,803976,9627539,-78.264596028099,-3.36587359079415
21752,1394,22340,1,0,1199.9102783,1.203995,1,0,0,0,0,0,0,1948,834413,11.1405719448086,10369,two26527,0.377443714720975,1,804903,9627539,-78.2562562943444,-3.36585004401577
22123,2135,26023,1,0,1436.4552002,16.9029961,0,0,0,0,0,0,0,1948,825811,5.5702859724043,14035,two26531,0.875054487928793,2.36385255648038,808613,9627539,-78.2228979487584,-3.36575514231585
22800,4826,28809,1,0,1990,19.2900467,1,0,0,0,0,0,0,0,774198,0,16797,two26534,0.951824835189844,1,811396,9627539,-78.1978798134582,-3.36568321579564
18113,7375,15047,1,0,2055,16.5738029,0,0,0,0,0,0,0,0,782800,6.63590589755991,2932,two26605,0.388838086808657,0.67538644470868,797484,9626612,-78.3229528694498,-3.37441811488415
18895,7526,15966,1,0,1916.3936768,22.0321732,1,0,0,0,0,0,0,0,791402,7.99214943866704,3824,two26606,0.609955660188148,1,798411,9626612,-78.3146126581113,-3.37439501088814
19690,6600,16885,1,0,1785.6505127,17.3321915,1,0,0,0,0,0,0,0,817209,8.18589851596806,4729,two26607,0.578900932771577,1,799338,9626612,-78.3062725042938,-3.37437183523531
20496,5675,17806,1,0,1657.75,15.2330198,1,0,0,0,0,0,0,0,843015,8.47652213191959,5641,two26608,0.603567571276785,1,800266,9626612,-78.2979324081754,-3.37434858792812
21312,4751,18728,1,0,1682.1627197,15.0521164,1,0,0,0,0,0,0,0,843015,8.37964759326908,6558,two26609,0.605047947243347,1,801193,9626612,-78.2895923699342,-3.37432526896904
22137,3826,19650,1,0,1634.6732178,10.9245214,1,0,0,0,0,0,0,0,825811,7.74996309204077,7477,two26610,0.491931387783961,1,802121,9626612,-78.2812523897483,-3.37430187836052
22725,2902,20574,1,0,1501.3515625,8.1833773,1,0,0,0,0,0,0,0,834413,8.37964759326908,8398,two26611,0.471272626140564,1,803048,9626612,-78.2729124677958,-3.37427841610505
23688,5037,28872,1,0,1992,14.9314175,1,0,0,0,0,0,0,0,774198,0,16720,two26620,0.934342423037333,1,811396,9626612,-78.1978558201102,-3.37406403210526
18419,7500,16133,1,0,1864.8863525,15.5705414,0,0,0,0,0,0,0,0,800004,0,3709,two26692,0.502688381472863,0.33769322235434,798411,9625684,-78.3145896039786,-3.38277664953105
19233,6571,17044,1,0,1639.0639648,17.9592094,0,0,0,0,0,0,0,0,791402,6.58746862823465,4637,two26693,0.574088455110761,2.36385255648038,799338,9625684,-78.3062493787714,-3.38275341618389
20057,5641,17957,1,0,1568.0999756,11.291934,0,0,0,0,0,0,0,0,817209,6.97496678283669,5564,two26694,0.491413736004946,6.07847800237812,800266,9625684,-78.2979092112658,-3.382730111004
7128,630,15341,1,0,1228.8129883,16.0403004,0,0,0,0,0,0,0,974,817209,0.371998228417957,8295,three1452,0.144169121136755,0.67538644470868,820671,9807470,-78.1181167383653,-1.73965298213789
7122,1465,15061,1,0,1411.407959,21.2492332,0,0,0,0,0,0,0,973.9999924,825811,0.371998228417957,7477,three1522,0.242518809967494,0.33769322235434,820671,9806543,-78.1181039798467,-1.74803342790625
9255,823,16504,1,0,1312.2255859,18.7065487,0,0,0,0,0,0,0,0,817209,0.464997785522446,7243,three1656,0.279377367746514,0.33769322235434,818816,9804688,-78.13473509116,-1.76482022769333
11266,228,17675,1,0,1465.5395508,28.1334801,0,0,0,0,0,0,0,0,817209,0.557997342626935,8295,three1722,0.499263089217435,0.33769322235434,816961,9803761,-78.1513793543363,-1.77322667753336
11566,1092,17503,1,0,1816.9797363,33.7477989,0,974,0,0,974,0,0,0,817209,0.511497564074691,7924,three1791,0.629454885827341,3.03923900118906,816961,9802833,-78.1513664999992,-1.78160736542642
12067,3994,17429,1,0,1682.5378418,22.1260471,0,0,0,0,0,0,0,3896.0001068,808606,0.464997785522446,6492,three1995,0.542787182096166,0.33769322235434,817888,9800051,-78.1429988257238,-1.80673625653068
11316,4346,16508,1,0,1475.0550537,6.9084516,0,0,0,0,0,0,0,7792,817209,0.449497859338365,5564,three1996,0.211928586548709,0.33769322235434,818816,9800051,-78.1346701395918,-1.80672305080695
10594,4809,15587,1,0,1443.7473145,16.5034809,0,0,0,0,0,0,0,6818,817209,0.40299808078612,4637,three1997,0.363798171251022,0.67538644470868,819743,9800051,-78.1263415145243,-1.80670980677061
9078,4140,13750,1,0,1263.5594482,2.6860676,0,0,0,0,0,0,0,7792.0001068,843015,0.371998228417957,2782,three1999,0.100705775532429,0.33769322235434,821598,9800051,-78.1096844482904,-1.80668320376575
5852,5311,13513,0,0,1426.8909912,1.4313837,0,0,0,0,0,0,0,0,791402,0,6221,three3056,9.49060745628236e-05,0.33769322235434,821598,9786138,-78.1094786602054,-1.93238876595165
5526,6215,13388,1,0,1381.0397949,24.5218925,0,0,0,0,0,0,0,0,748391,0,6558,three3136,0.296988149065177,0.33769322235434,821598,9785211,-78.1094644481193,-1.94076912944595
8040,4606,16118,1,0,1544.9233398,25.6571503,0,0,0,0,0,0,0,0,817209,0.092999557104489,9321,three3298,0.519019180608687,0.33769322235434,818816,9783356,-78.1344236723217,-1.9575730300259
7110,5408,15188,1,0,1531.18396,12.3089361,0,0,0,0,0,0,0,0,834413,0.077499630920408,8398,three3299,0.263067497414257,0.33769322235434,819743,9783356,-78.1260943332514,-1.95755867940145
5250,7032,13329,1,0,1491.3248291,11.5245733,0,0,0,0,0,0,0,0,800004,0.046499778552245,6558,three3301,0.186073234878337,0.33769322235434,821598,9783356,-78.1094358390905,-1.95752985361742
4671,3679,10254,1,0,1478.0623779,32.7499161,0,0,0,0,0,0,0,3895.9999085,817209,0.216998966577142,7869,three3735,0.14769419078361,0.33769322235434,822525,9778719,-78.1010338748932,-1.99941686218155
7194,6183,11779,1,0,1432.038208,23.951376,0,6818,0,0,974,0,5844,3896.0001068,825811,1.47249298748775,11321,three6816,0.151351907770214,0.67538644470868,843858,9754604,-77.9090458521975,-2.21691404966678
9191,4381,11948,1,0,1432.2542725,27.654274,0,0,0,0,0,0,0,0,834413,1.68949195406489,11206,three6966,0.167987190718748,1.01307966706302,845713,9753677,-77.8923704223618,-2.22525760939441
8448,6293,13464,1,0,1645.253418,12.2574196,0,0,0,0,0,0,0,0,808606,2.0149904039306,12884,three7115,0.085274277590962,0.67538644470868,843858,9752749,-77.9090109233591,-2.23367163139153
9106,5367,13123,1,0,1496.5279541,9.9103031,0,0,0,0,0,0,0,0,817209,2.1854895919555,12443,three7116,0.0586957166140898,0.33769322235434,844785,9752749,-77.9006818441556,-2.23365397282548
7705,4117,15579,1,0,1261.4938965,24.976841,0,0,0,0,0,0,0,2922,817209,0.852495940124485,12057,three7266,0.349278968714945,0.33769322235434,841075,9751822,-77.9339811339382,-2.24210331013699
8595,5974,14694,1,0,1657.5135498,22.6004524,0,0,0,0,0,0,0,0,825811,1.73599173261713,13787,three7268,0.268936210129985,0.33769322235434,842930,9751822,-77.9173225523262,-2.24206809796944
9502,3951,17317,1,0,1563.7740479,21.0562859,0,0,0,0,0,0,0,0,825811,0.511497564074691,14157,three7735,0.363182659901517,0.67538644470868,842003,9749039,-77.9255990098648,-2.26722248509266
10398,4859,17259,1,0,1710.9893799,12.1522779,0,0,0,0,0,0,0,0,817209,0.836996013940403,14955,three7736,0.195661413141223,0.33769322235434,842930,9749039,-77.9172696093454,-2.2672046573994
29931,4218,5011,1,0,643.5164185,7.1389127,0,974,974,0,0,0,0,7792.0001068,851618,0.371998228417957,15098,three7774,0.000772345520907792,0.33769322235434,878174,9749039,-77.6008027303688,-2.26649161896595
31218,2940,4966,1,0,661.0919189,9.1888733,0,0,0,0,0,0,0,16558,851618,0.371998228417957,13787,three7935,0.000592422745189313,0.33769322235434,879102,9748112,-77.5924563813963,-2.27484805906913
30982,2856,5072,1,0,591.461853,15.0374365,0,0,0,0,0,0,0,29220.0008545,860220,0.371998228417957,13787,three8097,0.000784973992405175,0.33769322235434,878174,9747184,-77.6007634655561,-2.28324404404476
2436,1701,11743,1,0,964.9638672,24.1058426,0,1948,974,0,0,0,974,11688,842041,1.16249446380611,6688,three22787,0.12070463852104,1.01307966706302,797484,9664638,-78.3238458168343,-3.03076723784202
1604,789,12214,1,0,539.807251,38.1909065,0,0,0,0,0,0,0,8765.9997559,850644,1.11599468525387,7243,three22881,0.382529892114668,0.33769322235434,797484,9663711,-78.3238251832224,-3.03914899646476
1542,626,11975,1,0,603.5128784,37.4212227,0,974,0,0,0,974,0,10713.9995652,851618,1.19349431617428,7978,three22882,0.300342814275492,1.01307966706302,798411,9663711,-78.3154876815876,-3.03912819235964
22123,2135,26023,1,0,1436.4552002,16.9029961,0,0,0,0,0,0,0,1948,825811,1.67399202788081,11283,three26531,0.906090301814528,18.5731272294887,808613,9627539,-78.2228979487584,-3.36575514231585
18113,7375,15047,1,0,2055,16.5738029,0,0,0,0,0,0,0,0,782800,0.480497711706528,2932,three26605,0.381664098343575,0.33769322235434,797484,9626612,-78.3229528694498,-3.37441811488415
18419,7500,16133,1,0,1864.8863525,15.5705414,0,0,0,0,0,0,0,0,800004,0,3709,three26692,0.502688381472863,0.33769322235434,798411,9625684,-78.3145896039786,-3.38277664953105
13462,8108,8977,1,0,2400.953125,14.0865154,0,0,0,0,0,0,0,974,782800,1.11599468525387,5246,three27849,0.033386386090207,0.33769322235434,746472,9609917,-78.7813976387556,-3.52650069663879
4050,1070,10476,0,0,926.2693481,9.568634,0,38960,2922,9740,0,17532,8766,3896.0001068,834413,2.22811438896172,9274,four783,2.31049713361996e-05,0.33769322235434,827163,9817673,-78.0599596518507,-1.64738226846783
6201,523,14466,1,0,1103.973877,23.5125923,0,1948,0,1948,0,0,0,973.9999924,834413,0.435935423927293,7648,four1453,0.22927178876269,0.67538644470868,821598,9807470,-78.1097885348712,-1.73964015608564
11566,1092,17503,1,0,1816.9797363,33.7477989,0,974,0,974,0,0,0,0,817209,1.40468081043239,12374,four1791,0.496296479557982,2.36385255648038,816961,9802833,-78.1513664999992,-1.78160736542642
10032,4100,15481,1,0,1348.723999,12.7213488,0,0,0,0,0,0,0,0,817209,0.629684501228313,10369,four1929,0.173290883985979,0.33769322235434,819743,9800978,-78.1263546649474,-1.7983293053463
12067,3994,17429,1,0,1682.5378418,22.1260471,0,0,0,0,0,0,0,0,808606,1.16249446380611,12443,four1995,0.390109212036144,0.33769322235434,817888,9800051,-78.1429988257238,-1.80673625653068
10594,4809,15587,1,0,1443.7473145,16.5034809,0,0,0,0,0,0,0,0,817209,0.823433578529332,10816,four1997,0.245547586657607,0.33769322235434,819743,9800051,-78.1263415145243,-1.80670980677061
8266,5138,14768,1,0,1621.1369629,30.5126877,0,0,0,0,0,0,0,0,817209,1.21093173313137,12057,four3467,0.427006479025453,0.33769322235434,818816,9781501,-78.1343950654159,-1.97433412037825
8499,5311,12251,1,0,1363.4765625,10.1924095,0,0,0,0,0,0,0,974,834413,6.82965497486093,11621,four6965,0.0560931499152891,0.33769322235434,844785,9753677,-77.9006993885011,-2.22527524881265
8595,5974,14694,1,0,1657.5135498,22.6004524,0,0,0,0,0,0,0,0,825811,6.19997047363262,14157,four7268,0.264304800980708,1.35077288941736,842930,9751822,-77.9173225523262,-2.24206809796944
9379,5526,15540,1,0,1681.7946777,10.9835749,0,0,0,0,0,0,0,0,817209,4.89216420185074,14955,four7423,0.117511005311896,0.33769322235434,842930,9750894,-77.9173049704172,-2.25044695221748
9890,6346,15189,1,0,1760.75,12.0116119,0,0,0,0,0,0,0,0,817209,6.29684501228312,14517,four7424,0.134430282162325,1.35077288941736,843858,9750894,-77.908975730825,-2.25042920873285
10187,5119,16396,1,0,1597.3577881,18.2085495,0,0,0,0,0,0,0,0,817209,3.34217158344258,15767,four7579,0.22971616885153,0.67538644470868,842930,9749967,-77.9172873227576,-2.25882580536217
10660,5995,16063,1,0,1764.2518311,6.7268777,0,0,0,0,0,0,0,0,808606,4.5046660472487,15352,four7580,0.0948921464489063,0.67538644470868,843858,9749967,-77.9089580356675,-2.25880799574945
29435,4726,4535,1,0,629.9326782,10.4477472,0,8766,0,0,0,0,8766,1948,843015,0.823433578529332,15794,four7617,0.000991817167036228,0.33769322235434,878174,9749967,-77.6008222540628,-2.25811540471368
9502,3951,17317,1,0,1563.7740479,21.0562859,0,0,0,0,0,0,0,0,825811,1.30780627178188,16197,four7735,0.308023629944455,0.33769322235434,842003,9749039,-77.9255990098648,-2.26722248509266
10398,4859,17259,1,0,1710.9893799,12.1522779,0,0,0,0,0,0,0,0,817209,2.61561254356376,16591,four7736,0.167040466450256,0.33769322235434,842930,9749039,-77.9172696093454,-2.2672046573994
6293,3170,11325,1,0,1322.6877441,9.9891624,0,0,0,0,0,0,0,0,843015,0.532809962577803,10202,four8555,0.0320941904058182,0.33769322235434,834583,9744402,-77.9921491762084,-2.30926055600345
6184,5619,8827,1,0,1731.3140869,26.4907017,0,0,0,0,0,0,0,0,817209,3.43904612209309,10032,four10094,0.0614365443436941,0.33769322235434,829945,9736054,-78.0336418341359,-2.38476638278261
6931,6260,8913,1,0,1447.5760498,16.9653301,0,0,0,0,0,0,0,0,825811,4.0687306233214,10816,four10265,0.0346690609672507,0.33769322235434,829945,9735127,-78.033623839032,-2.393146125006
7717,6967,9095,1,0,1414.5107422,30.6469402,0,0,0,0,0,0,0,0,800004,5.61872324172956,11283,four10435,0.105923177120184,0.33769322235434,829945,9734200,-78.0336057806242,-2.40152586606683
40157,737,7530,1,0,378.6615295,7.7481356,0,0,0,0,0,0,0,14610.0002136,859246,0.920308117179841,10574,four10656,0.00132634816273145,0.33769322235434,878174,9733272,-77.6004597372975,-2.40888708332105
4301,4560,11760,0,0,1406.6026611,34.6461143,0,0,0,0,0,0,0,31168.0006409,799030,2.85779889019003,5408,four11615,0.000378363037748812,0.33769322235434,803048,9727707,-78.2751145946674,-2.46070265837565
22961,7516,11747,1,0,279.8387146,1.3298316,0,0,0,0,0,0,0,1948,834413,0.968745386505096,16797,four17192,0.0183947503909801,0.33769322235434,880029,9701738,-77.5830522119559,-2.69363004741722
3166,5499,8069,1,0,1799.8973389,0.8184041,0,974,0,0,0,0,974,46752,782800,5.71559778038007,8295,four22398,0.00123018338055361,0.33769322235434,796556,9668348,-78.3322650189988,-2.99726064207203
