A128,A129,A130,A154,A347,A361,A362,PMI,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,distance,weights,x,y,long,lat
31671,6065,6519,0,1,509.210144,13.7878857,0,0,0,0,0,0,0,974,858272,0.09687453865051,34316,six13115,0.271388658426796,1.43946932006634,856842,9720287,-77.7917313723237,-2.52664398470511
30907,4008,4445,0,1,736.1756592,23.3489895,0,0,0,0,0,0,0,0,860220,0.09687453865051,32869,six13489,0.263623976096547,0.719734660033168,855915,9718432,-77.8000201343071,-2.54342040338272
31182,2419,2846,0,1,657.6064453,15.6337881,0,0,0,0,0,0,0,0,860220,0.145311807975764,32395,six13880,0.257124971544359,0.719734660033168,855915,9716577,-77.7999786626221,-2.56017614131008
15292,7075,5777,0,1,1079.7545166,25.0412292,0,0,0,0,0,0,0,2922,818993,0.145311807975764,16197,six14068,0.0814441905629407,0.719734660033168,839220,9715650,-77.9499134513496,-2.56892304160058
16130,6406,4895,1,1,800,0,0,974,974,0,0,0,0,2922,860220,0.145311807975764,17051,six14069,0.156577060683299,1.43946932006634,840148,9715650,-77.9415820201432,-2.5689030025239
25047,1548,1294,0,1,829.7357178,17.5040531,0,0,0,0,0,0,0,21428,860220,0,25869,six14079,0.121034530124275,1.43946932006634,849422,9715650,-77.8582713285351,-2.56869961709146
25924,933,764,0,1,719.637146,5.1111221,0,4870,4870,0,0,0,0,21428,851618,0.048437269325255,26768,six14080,0.101123297182698,1.43946932006634,850350,9715650,-77.8499406253172,-2.56867897912896
26826,296,295,0,1,637.7111816,5.6479793,0,0,0,0,0,0,0,21428,860220,0.09687453865051,27669,six14081,0.131646195547923,2.1592039800995,851277,9715650,-77.841609989343,-2.56865828673526
28635,247,624,0,1,400,0,0,0,0,0,0,0,0,0,860220,0.09687453865051,29475,six14083,0.29258264149985,0.719734660033168,853132,9715650,-77.8249489198339,-2.56861673866305
29542,658,1098,0,1,604.5438232,18.1751461,0,0,0,0,0,0,0,0,860220,0.193749077301019,30381,six14084,0.32325554266588,0.719734660033168,854060,9715650,-77.8166184866531,-2.56859588298892
15662,7700,5583,1,1,806.2646484,10.6922007,0,0,0,0,0,0,0,2921.9999085,843015,0.242186346626274,15848,six14281,0.185750820342602,5.75787728026534,839220,9714722,-77.9498935206443,-2.57730211263023
25275,2227,2022,0,1,819.2582397,12.2169075,0,0,0,0,0,0,0,21428.0002441,860220,0,25652,six14292,0.0940723697238626,1.43946932006634,849422,9714722,-77.8582508013642,-2.57707795843323
16078,8376,5333,1,1,1167.5894775,18.8019848,0,0,0,0,0,0,0,3895.9999085,842041,0.484372693252548,15547,six14493,0.105796668908616,0.719734660033168,839220,9713795,-77.9498735248191,-2.58568118239988
24648,3542,3313,1,1,834.994751,7.9933314,0,0,0,0,0,0,0,21427.9993896,860220,0,24556,six14503,0.130045192884868,0.719734660033168,848495,9713795,-77.8665610860129,-2.5854770164844
13440,4016,9293,1,1,1511.2559814,25.5533848,0,0,0,0,0,0,0,1948,825811,3.19685977546682,9458,six15119,0.0116485403846312,0.719734660033168,833655,9711013,-77.9998047330109,-2.61093941965506
15377,6723,6749,0,1,1398.9709473,1.7088771,1,0,0,0,0,0,0,4870,817209,0.629684501228313,12199,six15122,0.0081113847180065,1,836438,9711013,-77.9748086491219,-2.61087915096851
13621,2930,9759,1,1,1757.2487793,34.1029854,1,0,0,0,0,0,0,1948,808606,3.58435793006886,8398,six15326,0.00600275995735832,1,832728,9710085,-78.0081170189198,-2.61933891636195
14166,3810,8913,1,1,1683.2514648,21.196867,1,0,0,0,0,0,0,1947.9999847,833439,3.09998523681631,9321,six15327,0.00664380914592149,1,833655,9710085,-77.9997848074549,-2.61931887330997
14750,4645,8065,1,1,1600,0,1,0,0,0,0,0,0,1947.9999847,782800,2.51873800491325,10244,six15328,0.00394646957028305,1,834583,9710085,-77.991452660057,-2.61929877472104
15368,5492,7216,1,1,1391.3424072,20.7007847,1,0,0,0,0,0,0,1947.9999847,825811,1.40468081043239,11168,six15329,0.0273385413272029,1,835510,9710085,-77.9831205769034,-2.61927862059726
16016,6351,6366,1,1,1353.9772949,27.5611248,1,0,0,0,0,0,0,4870,825811,0.532809962577803,12092,six15330,0.051311039307913,1,836438,9710085,-77.9747885581714,-2.61925841094077
16691,7229,5519,0,1,1399.7518311,0.9302571,1,2922,0,0,0,2922,0,2921.9999085,834413,0.774996309204077,13017,six15331,0.010391048226295,1,837365,9710085,-77.9664566040381,-2.61923814575372
14399,2568,9383,1,1,1477.8181152,38.2525139,1,0,0,0,0,0,0,3896,816235,2.85779889019003,8347,six15532,0.0155595746672774,1,832728,9709158,-78.0080970846097,-2.62771843294723
14915,3415,8532,1,1,1293.890625,36.2912102,1,0,0,0,0,0,0,3896.0001068,825811,1.84061623435968,9274,six15533,0.0356396634685627,1,833655,9709158,-77.9997648178318,-2.62769832568936
15471,4288,7682,1,1,1443.3852539,43.5852165,1,0,0,0,0,0,0,4870.0001068,772250,1.40468081043239,10202,six15534,0.0335590008387012,1,834583,9709158,-77.991432615123,-2.62767816271661
16061,5180,6835,1,1,1208.8509521,14.9701614,1,974,0,974,0,0,0,1947.9999847,843015,0.920308117179841,11129,six15535,0.0401035067144091,1,835510,9709158,-77.9831004766607,-2.62765794403113
16682,6084,5986,1,1,1051.5135498,28.6954002,1,0,0,0,0,0,0,4870,843015,0.484372693252548,12057,six15536,0.114985832733441,1,836438,9709158,-77.974768402622,-2.62763766963505
17331,6995,5139,1,1,1087.8514404,21.4438438,1,0,0,0,0,0,0,2922,825811,0.678121770553567,12984,six15537,0.0933854855746243,1,837365,9709158,-77.9664363931843,-2.62761733953052
30607,3331,2600,0,1,706.3179321,37.4142838,0,0,0,0,0,0,0,0,860220,0.145311807975764,28751,six15554,0.37305790750542,0.719734660033168,853132,9709158,-77.8248022884182,-2.6272632064651
11526,2839,9357,1,1,1607.3276367,11.4042883,0,0,0,0,0,0,0,974,834413,25.9139390890113,2932,six15730,2.84455817525255e-05,0.719734660033168,827163,9708230,-78.0580723555851,-2.63621780317398
12395,1961,9590,1,1,1618.2172852,18.5828419,0,0,0,0,0,0,0,0,774198,22.9592656601708,3824,six15731,5.03019923180395e-05,0.719734660033168,828090,9708230,-78.0497396526126,-2.63619796711063
15193,2253,9061,1,1,1394.5445557,29.3857346,1,0,0,0,0,0,0,4870.0001068,817209,2.22811438896172,8398,six15736,0.0147466420861013,1,832728,9708230,-78.0080770864078,-2.63609794825374
15684,3174,8179,1,1,1238.0147705,22.4875622,1,0,0,0,0,0,0,4870.0001526,834413,0.581247231903058,9321,six15737,0.0311886166600519,1,833655,9708230,-77.9997447641396,-2.63607777678915
16213,4098,7308,1,1,1183.2630615,43.7785835,1,974,0,974,0,0,0,2922.0001068,817209,0.290623615951529,10244,six15738,0.098725126915061,1,834583,9708230,-77.9914125059427,-2.63605754943178
16777,5025,6455,1,1,1009.9979248,24.0143089,1,0,0,0,0,0,0,1947.9999847,834413,0.290623615951529,11168,six15739,0.0967424960590358,1,835510,9708230,-77.9830803119943,-2.63603726618377
17373,5724,5605,1,1,1037.8164063,20.444088,1,974,974,0,0,0,0,1948,851618,0.387498154602038,12092,six15740,0.100453014492424,1,836438,9708230,-77.9747481824717,-2.63601692704727
17997,6293,4758,1,1,999.9629517,0.4092264,1,0,0,0,0,0,0,0,834413,0.581247231903058,13017,six15741,0.0598336546373607,1,837365,9708230,-77.9664161175522,-2.63599653202443
18646,6900,3908,1,1,1200,0.0002197,1,0,0,0,0,0,0,0,843015,0.678121770553567,13943,six15742,0.0444802499280752,1,838293,9708230,-77.958084117413,-2.6359760811174
20700,6481,1395,1,1,997.3428955,4.9446278,1,0,0,0,0,0,0,0,860220,0.532809962577803,16720,six15745,0.137380778102215,1,841075,9708230,-77.93308850745,-2.63591439311285
21428,6523,550,1,1,999.1724243,1.2706821,1,0,0,0,0,0,0,0,834413,0.532809962577803,17646,six15746,0.124180231514654,1,842003,9708230,-77.9247567682047,-2.63589371869075
22171,6694,268,1,1,1000,0,1,0,0,0,0,0,0,974,851618,0.484372693252548,18572,six15747,0.133236277064184,1,842930,9708230,-77.9164250946259,-2.63587298839534
26849,180,6375,1,0,304.2601624,10.0484238,0,0,0,0,0,0,0,1947.9999847,860220,0.774996309204077,26559,six15769,0.0518567357803915,0.719734660033168,863335,9708230,-77.7331452481375,-2.63540279044493
16003,2277,8825,1,1,1421.8380127,29.509428,1,0,0,0,0,0,0,5844.0001526,814287,2.08280258098596,8550,six15938,0.0135379150818772,1,832728,9707303,-78.0080570243119,-2.6444774622774
16469,3191,7917,1,1,1459.7023926,29.6314774,1,0,0,0,0,0,0,4870.0000534,816235,0.290623615951529,9458,six15939,0.0232242567626463,1,833655,9707303,-77.9997246463762,-2.64445722660527
16974,4038,7014,1,1,1398.9588623,1.6700355,1,0,0,0,0,0,0,2922,782800,0.145311807975764,10369,six15940,0.010720986136809,1,834583,9707303,-77.9913923325137,-2.64443693486245
17514,4440,6120,1,1,1278.2081299,11.0451527,1,0,0,0,0,0,0,1948,817209,0.242186346626274,11283,six15941,0.0291608040797761,1,835510,9707303,-77.983060082902,-2.64441658705109
18085,4981,5238,1,1,1011.9015503,17.6959915,1,0,0,0,0,0,0,1948,834413,0.387498154602038,12199,six15942,0.0876574011314428,1,836438,9707303,-77.9747278977182,-2.64439618317334
18685,5600,4377,1,1,1000,0,1,0,0,0,0,0,0,0,860220,0.484372693252548,13116,six15943,0.0654982717729215,1,837365,9707303,-77.9663957771397,-2.64437572323137
19311,5970,3528,1,1,1143.8771973,27.7099686,1,0,0,0,0,0,0,0,817209,0.629684501228313,14035,six15944,0.120478215012243,1,838293,9707303,-77.9580637213436,-2.64435520722732
20611,5654,1860,1,1,809.8739624,14.7615585,1,0,0,0,0,0,0,0,825811,0.581247231903058,15875,six15946,0.209660720872379,1,840148,9707303,-77.9413998048081,-2.6443140070417
21301,5552,1015,1,1,800.0016479,0.1205344,1,0,0,0,0,0,0,0,860220,0.581247231903058,16797,six15947,0.171458379628569,1,841075,9707303,-77.933067944423,-2.64429332286449
22009,5600,161,1,1,840.5204468,15.6998863,1,0,0,0,0,0,0,0,842041,0.532809962577803,17719,six15948,0.271036253220202,1,842003,9707303,-77.9247361495295,-2.64427258263391
22733,5798,657,1,1,975.1546021,20.090744,1,0,0,0,0,0,0,0,834413,0.532809962577803,18642,six15949,0.227536724621687,1,842930,9707303,-77.9164044203046,-2.64425178635218
29389,3420,2430,0,1,566.9335938,19.1826496,0,1948,0,0,0,0,1948,974,851618,0.242186346626274,28811,six15960,0.299627737675404,0.719734660033168,853132,9707303,-77.8247597836474,-2.64401932850919
26105,930,5292,1,0,320.0018921,0.1232996,0,0,0,0,0,0,0,2922,851618,0.532809962577803,26134,six15970,0.0415274529192889,0.719734660033168,862407,9707303,-77.741453589856,-2.64380212056227
25791,797,7126,1,0,315.7045288,3.6259565,0,0,0,0,0,0,0,8766,860220,0.823433578529332,25332,six15972,0.0291446450297046,0.719734660033168,864262,9707303,-77.7247931802227,-2.6437580068817
3152,3957,2280,1,0,844.8239746,5.3940725,0,2922,0,0,2922,0,0,2922.0000534,824837,0.726559039878822,3344,six16122,0.0162850336602028,0.719734660033168,816033,9706375,-78.1580314611349,-2.6532127519346
16825,2646,8683,1,1,1744.6225586,18.3729706,1,0,0,0,0,0,0,2921.9999085,825811,1.98592804233545,8798,six16140,0.00464783948309376,1,832728,9706375,-78.0080368983199,-2.65285697501414
17269,2846,7758,1,1,1479,25.1372185,1,0,0,0,0,0,0,2922.0000534,817209,0.290623615951529,9683,six16141,0.0192011303534245,1,833655,9706375,-77.9997044645393,-2.65283667513364
17751,3180,6835,1,1,1399,2.8418884,1,0,0,0,0,0,0,974,817209,0.193749077301019,10574,six16142,0.0129492518038911,1,834583,9706375,-77.9913720948341,-2.65281631900455
18268,3673,5914,1,1,1132.81604,43.0382156,1,0,0,0,0,0,0,0,825811,0.290623615951529,11472,six16143,0.135242614197199,1,835510,9706375,-77.9830397893818,-2.65279590662901
18816,4285,4996,1,1,1000,0,1,0,0,0,0,0,0,0,834413,0.387498154602038,12374,six16144,0.0481161852590097,1,836438,9706375,-77.9747075483596,-2.65277543800919
19394,4942,4083,1,1,996.9957275,5.9908886,1,0,0,0,0,0,0,0,850644,0.532809962577803,13279,six16145,0.0757769573057869,1,837365,9706375,-77.9663753719447,-2.65275491314724
19998,5040,3181,1,1,997.0999756,10.0594959,1,0,0,0,0,0,0,0,825811,0.581247231903058,14187,six16146,0.0912722192717667,1,838293,9706375,-77.9580432603146,-2.65273433204534
20626,5026,2300,1,1,1126.5625,20.0672321,1,0,0,0,0,0,0,0,825811,0.532809962577803,15098,six16147,0.112593436245633,1,839220,9706375,-77.9497112136463,-2.65271369470567
21255,4744,1477,1,1,854.3280029,17.6230907,1,0,0,0,0,0,0,974,860220,0.484372693252548,16010,six16148,0.229733253086655,1,840148,9706375,-77.9413792321172,-2.6526930011304
21925,4622,630,1,1,780.7000122,2.1473188,1,0,0,0,0,0,0,974,851618,0.435935423927293,16924,six16149,0.180142245009867,1,841075,9706375,-77.9330473159046,-2.65267225132172
22614,4680,189,1,1,779.2265625,5.0058942,1,0,0,0,0,0,0,974,851618,0.387498154602038,17840,six16150,0.214841034263508,1,842003,9706375,-77.9247154651856,-2.65265144528182
23319,4914,1033,1,1,906.2041626,6.6966338,1,0,0,0,0,0,0,974,851618,0.387498154602038,18757,six16151,0.164213115567313,1,842930,9706375,-77.9163836801375,-2.65263058301292
24039,5286,1879,1,1,1000,-0.0004009,1,0,0,0,0,0,0,974,825811,0.435935423927293,19674,six16152,0.0891808634415904,1,843858,9706375,-77.9080519609375,-2.6526096645172
6046,6854,4537,1,1,948.8745728,25.2841854,0,1948,1948,0,0,0,0,11687.9995652,822889,0.774996309204077,6221,six16329,0.146931062797591,0.719734660033168,818816,9705448,-78.1330116242103,-2.66153517517364
17657,1765,8640,1,1,1354.4383545,40.8339882,1,0,0,0,0,0,0,2922.0000534,851618,1.84061623435968,9134,six16344,0.0310642846594179,1,832728,9705448,-78.0080167084297,-2.66123648645988
18081,1966,7710,1,1,1535.4090576,24.6034336,1,0,0,0,0,0,0,2922,808606,0.242186346626274,9989,six16345,0.014821554669333,1,833655,9705448,-77.9996842186268,-2.6612161223702
18542,2371,6780,1,1,1193.8671875,20.9211597,1,0,0,0,0,0,0,974,817209,0.242186346626274,10855,six16346,0.0393768763739146,1,834583,9705448,-77.9913517929017,-2.66119570185401
19037,2971,5850,1,1,1183.9356689,18.4377422,1,0,0,0,0,0,0,0,843015,0.339060885276784,11731,six16347,0.0503096446573657,1,835510,9705448,-77.9830194314315,-2.66117522491346
19564,3627,4920,1,1,1000.4104004,3.6069725,1,0,0,0,0,0,0,0,843015,0.387498154602038,12615,six16348,0.0539482430494973,1,836438,9705448,-77.9746871343935,-2.66115469155073
20120,4158,3990,1,1,969.1403198,12.2496204,1,0,0,0,0,0,0,0,843015,0.484372693252548,13504,six16349,0.0933348391839549,1,837365,9705448,-77.9663549019651,-2.66113410176798
20703,4110,3060,1,1,869.87146,10.8771925,1,0,0,0,0,0,0,0,851618,0.581247231903058,14398,six16350,0.130404441603376,1,838293,9705448,-77.9580227343235,-2.66111345556739
21311,4140,2130,1,1,1143.1381836,14.8783197,1,0,0,0,0,0,0,0,825811,0.484372693252548,15296,six16351,0.0867327665427972,1,839220,9705448,-77.949690631646,-2.66109275295115
21920,3844,1230,1,1,839.6837158,15.6307936,1,0,0,0,0,0,0,974,843015,0.387498154602038,16197,six16352,0.205305048948733,1,840148,9705448,-77.9413585941099,-2.66107199392143
22571,3693,300,1,1,846.5789795,8.9086733,1,0,0,0,0,0,0,973.9999924,851618,0.290623615951529,17101,six16353,0.194671229129728,1,841075,9705448,-77.9330266218924,-2.66105117848045
23240,3765,563,1,1,730.3231812,10.9868393,1,974,0,0,0,0,974,973.9999924,849670,0.193749077301019,18008,six16354,0.26096239910064,1,842003,9705448,-77.9246947151707,-2.66103030663039
23927,4045,1415,1,1,804.2289429,15.1913967,1,0,0,0,0,0,0,973.9999924,851618,0.242186346626274,18916,six16355,0.242128714344194,1,842930,9705448,-77.9163628741222,-2.66100937837346
24629,4471,2261,1,1,1000,-0.000718,1,0,0,0,0,0,0,974,843015,0.242186346626274,19827,six16356,0.0884814815636497,1,843858,9705448,-77.9080310989239,-2.66098839371188
25347,5020,3112,1,1,811.9594727,15.8666801,1,0,0,0,0,0,0,0,851618,0.242186346626274,20739,six16357,0.224469908403765,1,844785,9705448,-77.8996993897533,-2.66096735264786
26077,5670,3958,1,1,790.0480957,1.2797914,1,0,0,0,0,0,0,0,860220,0.242186346626274,21652,six16358,0.144843112381477,1,845713,9705448,-77.8913677467874,-2.66094625518364
26821,6363,4806,0,1,798.8868408,3.4723606,0,0,0,0,0,0,0,0,860220,0.242186346626274,22566,six16359,0.0758102129921207,0.719734660033168,846640,9705448,-77.8830361702035,-2.66092510132143
27575,7035,5653,0,1,942.7265625,13.8355169,0,0,0,0,0,0,0,0,843015,0.145311807975764,23481,six16360,0.0708611540531979,0.719734660033168,847567,9705448,-77.8747046601789,-2.66090389106348
28791,4549,4125,0,1,1000,0,0,0,0,0,0,0,0,0,834413,0,27151,six16364,0.0494915819570143,0.719734660033168,851277,9705448,-77.8413792892161,-2.66081848611915
28276,3752,3200,0,1,978.6259766,24.1493549,0,0,0,0,0,0,0,0,834413,0.145311807975764,28070,six16365,0.143633631651428,0.719734660033168,852205,9705448,-77.8330481146453,-2.66079699391623
23753,480,8820,1,0,245.0771637,2.8316023,0,74998,0,56492,8766,1948,7792,9740.0004273,821751,0.871870847854587,22907,six16380,0.0200259539523428,0.719734660033168,866117,9705448,-77.7080887099541,-2.66046784629405
6397,7141,3638,1,1,828.6784058,23.5470028,0,0,0,0,0,0,0,9739.9995652,825811,0.629684501228313,6688,six16531,0.220022889653207,0.719734660033168,818816,9704520,-78.1329922136658,-2.66991562712001
17282,810,7500,1,1,1158.4200439,33.5962029,0,0,0,0,0,0,0,1948,842041,3.48748339141835,8749,six16545,0.029595328235688,1.43946932006634,831800,9704520,-78.0163290645439,-2.66963636830368
18112,840,8092,1,1,1056.7042236,22.5338554,1,0,0,0,0,0,0,1948,817209,1.93749077301019,9548,six16546,0.0285906799684459,1,832728,9704520,-78.0079964546391,-2.66961599661057
18904,1103,7680,1,1,1219.8800049,24.5890846,1,0,0,0,0,0,0,1948,817209,0.339060885276784,10369,six16547,0.0313829781922717,1,833655,9704520,-77.9996639086367,-2.66959556831087
19345,1656,6750,1,1,1275.9162598,30.6673069,1,0,0,0,0,0,0,974,817209,0.339060885276784,11206,six16548,0.0430337358679512,1,834583,9704520,-77.9913314267142,-2.66957508340675
19820,2312,5820,1,1,1424.0373535,9.2900124,1,974,974,0,0,0,0,974,825811,0.387498154602038,12057,six16549,0.0167460164093349,1,835510,9704520,-77.9829990090489,-2.66955454190036
20327,2991,4890,1,1,1158.2270508,40.3271065,1,0,0,0,0,0,0,0,817209,0.387498154602038,12918,six16550,0.119073913195876,1,836438,9704520,-77.9746666558179,-2.66953394379388
20863,3233,3961,1,1,1000.7807007,28.6505852,1,2922,0,0,0,0,2922,0,834413,0.484372693252548,13787,six16551,0.13867220008041,1,837365,9704520,-77.9663343671987,-2.6695132890895
21426,3180,3031,1,1,922.3114624,18.6489582,1,0,0,0,0,0,0,0,860220,0.581247231903058,14664,six16552,0.146598713868607,1,838293,9704520,-77.9580021433684,-2.66949257778938
22013,3210,2101,0,1,801.2144775,16.6295433,1,0,0,0,0,0,0,0,834413,0.532809962577803,15547,six16553,0.0991048894900524,1,839220,9704520,-77.9496699845044,-2.66947180989572
22604,2963,1203,1,1,937.5219116,22.9458065,1,974,0,0,0,974,0,974,860220,0.484372693252548,16434,six16554,0.209509464524876,1,840148,9704520,-77.941337890784,-2.66945098541072
23235,2764,284,1,1,870.510498,7.2119241,1,0,0,0,0,0,0,1948.0000534,851618,0.387498154602038,17326,six16555,0.158080782937065,1,841075,9704520,-77.9330058623844,-2.66943010433658
23886,2860,630,1,1,650.3390503,21.3616371,1,3896,0,0,0,3896,0,2922.0000534,829543,0.290623615951529,18222,six16556,0.333239907504216,1,842003,9704520,-77.9246738994828,-2.6694091666755
24554,3206,1560,1,1,670.1033325,9.450242,1,0,0,0,0,0,0,1948.0000534,851618,0.193749077301019,19120,six16557,0.241798499109063,1,842930,9704520,-77.9163420022565,-2.66938817242971
25240,3710,2490,1,1,955.8872681,27.8218651,1,0,0,0,0,0,0,1948,860220,0.145311807975764,20021,six16558,0.237110083601649,1,843858,9704520,-77.9080101708828,-2.66936712160141
25940,4357,3420,1,1,693,13.733655,1,0,0,0,0,0,0,974,851618,0.09687453865051,20924,six16559,0.243971301131168,1,844785,9704520,-77.8996784055388,-2.66934601419284
26655,5048,4337,1,1,869.8151245,1.8209454,1,0,0,0,0,0,0,0,851618,0.09687453865051,21830,six16560,0.111494781516263,1,845713,9704520,-77.8913467064019,-2.66932485020622
27382,5723,5187,0,1,693.118103,14.5752411,1,0,0,0,0,0,0,0,851618,0.09687453865051,22737,six16561,0.127272488545264,1,846640,9704520,-77.8830150736492,-2.6693036296438
23863,1841,3346,1,0,351.4949951,26.9843464,0,0,0,0,0,0,0,9739.9995652,860220,0.435935423927293,24696,six16576,0.124054818062626,0.719734660033168,860552,9704520,-77.7580486689534,-2.66897853365008
17731,120,6779,1,1,1214.0128174,19.5088654,1,0,0,0,0,0,0,974,843015,3.29373431411733,9274,six16744,0.0175334228204687,1,831800,9703593,-78.0163088032297,-2.67801594118816
